customer_id,service_id,purchase_amount,purchase_date
64,5,$1907.51,10/21/2020
22,1,$5786.67,06/15/2020
69,2,$8798.43,05/14/2020
43,5,$2332.25,06/13/2020
70,1,$4153.78,01/25/2020
60,3,$6198.23,05/21/2021
55,1,$5251.89,03/26/2021
17,3,$5219.04,11/01/2020
11,1,$145.25,02/05/2021
47,1,$1215.39,02/15/2020
62,2,$9373.48,09/06/2020
19,2,$3829.63,03/05/2022
51,4,$326.31,11/11/2021
59,5,$6127.30,11/13/2021
63,4,$9077.27,02/05/2020
32,1,$9926.47,09/05/2021
83,1,$5340.80,03/18/2020
49,3,$5051.75,11/26/2021
12,3,$7540.81,02/10/2020
18,4,$1329.63,05/27/2020
46,3,$8058.84,04/02/2021
24,1,$7156.72,06/02/2020
68,2,$5430.11,12/15/2021
62,3,$5392.31,03/25/2022
44,1,$2578.02,05/30/2020
48,4,$6520.26,08/17/2021
44,1,$3853.25,09/19/2020
72,4,$9316.42,02/02/2020
39,1,$5659.96,11/11/2021
74,2,$3307.47,08/15/2020
34,3,$6931.45,05/17/2021
18,4,$1093.81,08/26/2020
43,3,$704.71,03/24/2022
31,2,$5445.92,07/16/2021
49,4,$4199.52,04/24/2020
12,5,$4683.75,01/31/2022
50,1,$3399.91,02/29/2020
43,4,$7084.37,03/07/2021
25,5,$8231.41,01/06/2021
58,3,$2678.89,12/01/2021
90,1,$1210.68,08/24/2020
74,1,$8054.84,08/11/2021
20,2,$8444.62,10/19/2020
85,3,$7747.19,11/21/2020
89,4,$728.72,08/21/2021
22,2,$6836.68,02/07/2020
64,4,$1935.13,05/02/2020
74,5,$473.72,06/19/2021
48,1,$5140.47,10/28/2020
42,2,$6135.71,12/31/2021
50,3,$25.27,05/22/2021
13,5,$4842.50,03/14/2021
25,3,$3061.27,06/29/2021
51,2,$7779.22,10/12/2020
12,5,$1454.04,09/20/2021
80,3,$5304.21,09/22/2021
27,2,$383.00,10/04/2020
86,3,$19.38,03/10/2022
64,3,$5852.81,02/06/2020
32,5,$511.20,11/10/2020
69,5,$5499.42,09/04/2021
86,4,$6678.72,01/18/2022
11,4,$3883.84,09/02/2020
88,4,$6961.11,07/01/2020
53,3,$7024.56,05/31/2021
84,2,$846.95,04/02/2021
49,5,$6072.77,02/09/2022
88,5,$2462.91,08/28/2020
67,3,$9202.52,06/27/2020
72,5,$2713.55,01/10/2020
15,5,$6375.61,03/15/2022
72,3,$7408.46,04/09/2020
62,5,$8070.14,11/02/2020
60,5,$3887.78,09/20/2020
25,2,$2145.50,06/01/2020
24,4,$8417.88,03/02/2021
59,1,$8984.55,08/22/2021
74,1,$6545.19,05/02/2020
67,2,$205.80,01/23/2022
61,5,$8200.85,11/14/2020
47,2,$5595.95,05/29/2020
71,3,$7902.64,03/07/2020
90,4,$5768.74,11/04/2020
35,5,$7450.11,04/11/2021
48,1,$7785.58,10/21/2021
30,1,$9886.51,09/27/2021
79,2,$9856.19,02/01/2021
35,5,$1607.68,09/02/2020
10,2,$9815.54,06/26/2020
56,5,$6883.09,01/15/2020
51,4,$9334.50,07/26/2021
48,4,$4980.35,05/02/2020
43,2,$9569.64,05/27/2021
18,2,$1420.38,01/31/2021
17,3,$9696.82,02/20/2021
25,1,$4915.97,12/14/2020
65,3,$5119.44,02/06/2022
78,4,$2943.15,02/19/2020
25,5,$3316.41,08/12/2020
58,5,$4461.67,01/23/2020
22,5,$5436.79,03/10/2021
55,5,$4710.78,05/04/2021
20,1,$8401.56,10/29/2021
83,4,$5800.11,06/09/2020
59,5,$5884.75,01/21/2021
27,1,$4041.89,04/21/2020
80,5,$5256.12,12/27/2020
31,4,$3234.71,11/11/2020
52,5,$606.50,05/14/2021
70,4,$92.83,07/21/2020
43,4,$7112.12,07/11/2021
21,3,$8791.58,10/02/2020
41,3,$1329.99,03/17/2022
87,2,$2491.00,12/18/2021
54,2,$3633.17,12/31/2021
35,5,$7117.83,09/27/2021
51,2,$9443.29,12/12/2021
63,4,$3367.01,02/19/2022
29,3,$8990.85,05/15/2020
42,3,$8435.43,07/04/2020
68,3,$6848.75,04/19/2020
76,1,$7894.14,06/17/2021
77,2,$8711.08,11/13/2020
40,3,$3538.36,10/07/2021
47,4,$5831.29,09/26/2021
73,2,$7344.28,06/16/2020
35,4,$8005.91,10/18/2021
41,2,$7933.83,03/13/2020
51,4,$9843.98,02/08/2022
30,4,$3675.10,03/23/2020
39,3,$6316.55,04/26/2020
77,1,$7118.19,01/04/2021
22,2,$1709.91,10/03/2020
12,4,$6246.80,11/13/2021
10,3,$5437.70,03/09/2021
57,4,$2207.39,11/18/2020
68,5,$5814.81,01/13/2022
60,4,$168.20,02/05/2022
35,3,$1792.34,07/02/2020
10,3,$455.35,10/13/2020
22,2,$4478.43,03/12/2020
72,1,$1034.50,04/29/2021
44,4,$7966.37,03/22/2022
37,2,$3024.50,06/30/2020
78,2,$8705.21,01/03/2020
49,3,$2434.75,03/19/2020
65,5,$388.00,01/02/2020
52,5,$1348.12,03/04/2020
42,5,$6006.46,07/10/2020
15,5,$8290.78,11/05/2020
67,4,$3607.70,04/15/2020
35,4,$9680.69,01/14/2022
83,4,$1803.04,08/09/2020
47,2,$895.28,01/07/2021
37,5,$7488.78,05/09/2020
37,2,$7625.83,08/26/2020
45,5,$3864.43,10/13/2021
77,2,$9386.42,04/16/2021
77,1,$8542.48,06/12/2021
64,4,$6095.66,03/19/2022
22,2,$5381.80,07/25/2021
57,1,$7571.42,03/24/2022
43,4,$9405.08,07/09/2021
70,2,$1669.68,07/15/2020
83,3,$6965.83,12/23/2021
39,1,$4340.01,08/25/2020
73,5,$163.27,09/15/2021
56,4,$9344.57,02/13/2020
73,1,$8240.03,04/21/2021
56,4,$1842.00,01/16/2020
38,1,$5711.35,08/24/2020
84,1,$9067.66,01/01/2022
48,1,$724.79,07/12/2021
15,4,$2401.31,07/17/2020
33,2,$6336.45,04/21/2021
12,2,$2106.28,03/16/2022
18,3,$5306.88,03/17/2021
18,3,$5616.83,05/02/2020
50,2,$343.02,03/11/2021
36,1,$8994.45,03/25/2020
71,3,$5745.58,09/24/2020
56,2,$7677.84,07/02/2021
52,5,$6540.39,08/10/2020
51,4,$6280.84,03/09/2020
52,2,$4360.15,04/05/2021
37,4,$5017.27,03/26/2020
80,2,$2403.83,10/13/2020
80,2,$8838.24,02/04/2021
80,4,$5284.72,04/21/2021
82,3,$3899.68,09/09/2021
24,1,$4718.95,11/29/2021
63,1,$6578.37,05/30/2021
56,1,$5607.62,09/24/2021
15,4,$1914.35,09/18/2021
22,1,$1264.74,01/20/2021
74,2,$8556.71,03/23/2022
46,1,$8226.04,08/08/2021
86,4,$3059.34,08/17/2021
14,4,$711.73,11/24/2021
48,1,$4049.25,06/08/2021
45,3,$7291.23,08/28/2020
76,5,$4079.13,05/23/2021
44,1,$2960.62,10/10/2021
43,1,$2922.87,01/21/2020
31,5,$3576.98,11/14/2021
20,5,$4017.08,07/25/2020
36,1,$2793.52,06/10/2020
82,4,$6474.02,07/04/2021
73,3,$5246.23,10/25/2021
35,4,$3603.94,05/21/2020
45,5,$6830.15,05/05/2021
61,4,$7619.42,10/16/2021
27,4,$6176.55,10/20/2020
71,5,$4874.28,07/06/2020
83,3,$8298.50,07/20/2021
51,1,$5935.65,10/24/2020
72,3,$9200.94,11/27/2021
25,4,$5113.74,01/10/2022
32,2,$6960.89,03/17/2022
17,3,$670.53,12/08/2020
82,5,$5537.43,03/05/2021
87,1,$6139.15,06/30/2021
85,1,$9749.95,03/17/2020
24,3,$6043.44,02/07/2020
66,4,$1479.72,08/11/2020
86,3,$3214.86,05/27/2020
52,3,$9091.28,03/29/2021
18,1,$5540.51,09/25/2021
82,3,$6830.24,12/05/2020
40,1,$9351.42,05/01/2020
52,1,$7431.20,09/06/2020
61,4,$5708.48,12/08/2021
13,5,$1207.54,03/16/2022
25,5,$7447.45,03/31/2022
29,1,$6664.91,08/05/2020
61,2,$5314.00,06/12/2021
69,1,$7746.67,08/10/2021
63,4,$8543.81,07/01/2020
31,5,$3467.70,06/17/2021
53,4,$3082.88,08/24/2021
39,1,$4288.77,09/27/2021
49,2,$7002.69,08/20/2020
66,1,$81.13,12/20/2020
36,1,$4186.04,10/04/2020
42,5,$359.77,05/09/2020
42,2,$3297.67,07/30/2021
23,1,$5405.18,07/27/2020
71,1,$5804.24,09/09/2021
55,5,$297.60,04/01/2022
75,4,$5866.44,07/07/2021
60,3,$2910.23,07/18/2021
40,5,$8882.81,11/12/2021
52,5,$5115.44,04/09/2021
10,3,$9266.90,03/23/2021
49,4,$190.68,05/09/2021
72,5,$3573.93,03/02/2020
55,4,$2087.62,01/14/2020
38,2,$2116.08,06/23/2020
68,2,$6154.49,06/21/2021
83,3,$8142.73,01/05/2020
46,4,$3032.48,10/21/2021
80,5,$8730.23,05/01/2021
32,3,$2053.31,12/18/2020
34,3,$8389.15,04/26/2020
12,1,$4919.57,11/16/2020
86,4,$7386.10,10/01/2021
15,1,$7905.45,01/01/2020
19,2,$341.92,09/05/2021
61,4,$972.08,02/26/2021
47,5,$240.79,04/04/2022
68,3,$4814.25,02/08/2022
29,3,$5683.70,01/08/2022
54,1,$4506.12,09/19/2020
30,5,$9693.87,01/11/2020
89,2,$9396.44,05/31/2021
85,1,$2588.94,10/15/2021
58,5,$4313.49,05/02/2020
79,2,$1307.53,05/26/2020
78,1,$145.40,08/29/2020
73,4,$5378.53,10/22/2021
54,2,$4574.61,06/12/2021
14,1,$6907.92,09/17/2021
63,3,$4667.73,01/04/2021
77,4,$4308.44,12/13/2021
21,3,$7463.95,10/06/2020
62,1,$4311.51,01/14/2022
71,4,$7038.14,12/09/2021
77,5,$1061.17,10/11/2021
86,2,$1802.43,01/09/2021
34,5,$9225.23,09/12/2020
20,3,$8564.28,08/14/2021
28,2,$8321.16,05/30/2021
50,2,$9615.90,01/10/2022
83,5,$2259.79,01/19/2021
80,4,$2398.13,02/29/2020
73,4,$2254.05,01/01/2020
57,4,$3102.09,03/25/2020
77,2,$4397.97,01/09/2021
50,2,$170.21,02/06/2020
34,3,$3029.24,09/01/2021
61,5,$4563.65,01/25/2020
47,1,$1120.03,12/17/2021
28,4,$4739.59,02/07/2020
18,3,$9694.00,01/31/2021
44,2,$3430.33,01/14/2020
29,4,$8886.56,07/11/2021
15,2,$1115.79,05/13/2021
59,1,$6620.42,03/30/2022
45,1,$7605.18,03/05/2021
36,5,$3092.48,03/05/2022
10,5,$8542.45,07/20/2020
40,4,$6857.01,08/26/2020
45,4,$7166.71,07/01/2020
34,2,$4823.48,01/22/2022
44,5,$110.85,10/05/2021
59,1,$9268.98,03/17/2021
37,1,$7616.10,12/03/2020
68,4,$271.27,07/09/2020
82,1,$3952.96,02/03/2022
67,4,$5780.95,02/28/2022
12,1,$279.56,01/12/2021
82,2,$6329.74,07/12/2020
19,3,$6881.22,01/06/2022
21,5,$6134.56,11/19/2020
59,3,$4794.55,01/31/2020
37,5,$4239.86,03/20/2022
26,2,$87.46,06/27/2021
29,5,$5830.50,03/14/2021
70,2,$690.76,11/20/2021
23,2,$3184.70,03/16/2022
19,2,$9998.95,12/17/2020
49,4,$9185.21,02/13/2021
56,4,$2495.75,11/13/2020
17,1,$8921.31,12/04/2021
54,1,$5358.55,06/26/2021
43,3,$4237.12,11/08/2020
19,3,$6761.92,02/15/2022
83,2,$3364.76,06/16/2021
34,2,$3638.28,02/05/2022
19,3,$4631.17,10/15/2020
41,4,$6370.99,07/04/2020
33,1,$8367.06,07/26/2021
72,1,$5431.20,08/07/2020
82,3,$6724.19,11/18/2020
22,5,$2558.13,01/09/2022
79,1,$1561.46,01/15/2022
64,1,$4617.63,06/06/2021
14,5,$8301.90,04/17/2021
20,5,$2232.60,12/22/2020
87,1,$8931.20,03/11/2020
74,3,$1001.15,05/24/2021
47,3,$8982.82,06/12/2021
12,5,$7278.62,08/30/2020
61,2,$9627.83,11/13/2020
80,2,$6858.58,03/06/2021
79,1,$7488.45,04/02/2021
87,3,$6954.66,07/08/2021
18,4,$1469.08,04/25/2020
47,4,$6455.89,02/24/2022
15,3,$5970.38,04/01/2020
19,5,$4182.93,02/28/2020
26,2,$1001.81,04/20/2021
11,3,$5910.34,04/11/2021
17,3,$1616.89,05/18/2020
69,2,$2758.29,02/24/2021
60,3,$8187.79,02/02/2022
62,3,$795.96,03/28/2021
13,5,$7054.99,11/24/2021
74,2,$8396.21,06/25/2020
22,2,$5561.27,08/19/2020
85,4,$1430.46,12/15/2020
89,3,$1646.21,01/06/2022
80,2,$6098.83,10/10/2020
28,1,$7831.89,03/05/2022
27,3,$7504.03,08/13/2020
32,1,$2529.42,03/29/2021
58,5,$34.95,03/06/2022
18,3,$997.29,04/16/2020
87,4,$2157.23,05/01/2021
40,4,$6179.42,06/09/2020
58,5,$9494.90,06/28/2020
44,5,$7022.57,02/11/2022
24,2,$6873.31,04/26/2021
75,5,$1929.16,03/27/2021
16,3,$6901.35,12/26/2020
40,4,$2748.79,03/05/2020
26,5,$4883.32,08/01/2020
36,3,$2563.42,05/23/2021
35,5,$9290.03,06/18/2021
80,4,$4988.29,01/13/2022
65,5,$6558.48,06/14/2020
54,1,$9659.28,07/02/2021
26,4,$5066.10,08/09/2021
50,1,$7228.36,04/23/2021
29,5,$6408.69,02/18/2021
74,1,$1782.26,02/10/2022
23,4,$774.38,06/11/2021
67,4,$5545.43,07/11/2020
81,5,$9845.41,11/17/2020
45,3,$6416.69,06/05/2021
59,5,$2222.58,01/15/2022
82,3,$1352.32,02/22/2021
39,3,$87.09,08/05/2021
48,5,$5245.14,03/17/2022
58,5,$8408.00,06/21/2021
81,3,$8826.45,06/05/2020
34,1,$5816.46,01/25/2020
72,5,$765.36,10/12/2020
24,3,$5222.06,10/06/2021
28,2,$7998.62,01/13/2020
49,4,$4960.63,06/30/2021
11,4,$9155.79,10/21/2020
88,1,$4776.67,12/14/2021
26,4,$7538.03,08/09/2020
39,1,$8800.50,03/10/2020
79,5,$9575.26,05/16/2020
62,1,$3720.21,07/02/2020
64,2,$2940.24,10/06/2021
70,5,$4187.69,04/22/2021
86,2,$9044.75,06/03/2021
26,3,$266.72,02/23/2022
83,4,$8182.79,05/08/2020
27,1,$8554.26,08/22/2020
29,1,$5848.46,09/24/2021
57,4,$296.73,04/30/2021
24,4,$790.92,06/05/2021
86,5,$6731.16,01/13/2020
40,5,$3062.91,07/11/2020
58,2,$8867.19,01/19/2022
32,1,$1695.12,03/15/2020
50,2,$2443.72,06/19/2020
49,4,$2813.92,09/13/2020
28,4,$6281.21,01/02/2021
32,4,$7080.51,07/01/2020
12,5,$3964.51,07/14/2021
67,4,$6509.87,09/01/2021
28,3,$9386.52,12/08/2020
52,5,$3025.24,06/10/2021
27,1,$2212.72,05/30/2020
65,2,$2543.40,11/24/2021
42,4,$3756.07,05/12/2021
68,4,$5639.59,02/04/2022
69,1,$4379.80,09/08/2021
44,1,$6051.07,08/15/2021
14,3,$8434.44,09/04/2020
88,2,$8429.32,12/11/2020
13,5,$6883.40,02/12/2022
14,2,$174.19,04/22/2021
10,2,$4601.99,07/22/2020
88,2,$6204.49,08/23/2021
17,3,$5402.02,07/26/2021
46,3,$1259.74,02/16/2021
71,2,$3547.83,12/09/2020
45,5,$4885.59,05/18/2021
21,4,$6175.33,05/07/2021
77,1,$1723.53,11/01/2020
20,4,$8275.96,03/12/2020
14,4,$2432.04,03/19/2022
86,5,$7846.84,02/05/2022
51,5,$2052.45,06/19/2021
71,3,$2550.30,03/10/2020
73,3,$5595.55,09/24/2020
56,3,$8498.57,11/22/2021
46,1,$6538.59,04/04/2022
75,2,$5137.11,11/23/2020
88,5,$7588.30,11/05/2021
89,5,$6447.79,04/09/2021
34,5,$5072.34,10/13/2021
70,1,$5005.38,09/26/2020
34,2,$6418.43,10/29/2020
75,1,$4322.37,02/13/2021
89,3,$45.84,01/31/2022
56,2,$2785.47,05/05/2021
20,1,$12.93,09/15/2021
24,2,$9965.43,05/08/2020
74,2,$3775.68,01/02/2021
32,1,$9607.79,01/18/2020
90,5,$238.86,10/13/2021
84,1,$8422.53,06/20/2021
83,5,$1808.65,12/16/2021
79,4,$5037.79,05/26/2021
39,5,$9227.77,09/19/2020
89,1,$9248.44,12/02/2020
10,2,$3774.29,12/25/2020
34,3,$6042.33,02/15/2020
83,3,$6931.18,12/28/2021
69,1,$2707.25,01/20/2020
19,5,$6224.47,04/02/2020
81,4,$1590.06,09/11/2021
59,1,$1226.70,03/02/2020
54,3,$6919.49,08/05/2021
64,3,$3532.51,01/04/2022
74,2,$6680.79,04/03/2021
81,3,$1885.43,01/21/2020
78,1,$165.45,11/08/2021
23,4,$9736.57,07/27/2021
63,4,$6415.47,07/09/2020
85,2,$7646.09,05/10/2021
26,4,$9510.39,09/21/2021
90,4,$5176.10,04/17/2020
52,1,$5520.46,12/17/2020
15,3,$2953.09,09/19/2020
10,2,$8495.52,02/11/2021
49,1,$2223.98,01/30/2022
10,4,$1544.35,09/25/2021
68,5,$478.49,08/28/2021
10,2,$5547.70,03/17/2022
52,3,$2569.40,03/31/2021
49,4,$3483.94,07/01/2020
50,2,$3185.32,11/27/2021
64,2,$5895.71,11/30/2021
85,4,$5118.26,07/22/2020
48,3,$1380.00,12/27/2021
64,3,$2104.46,06/12/2020
38,2,$150.45,05/14/2021
14,5,$8050.53,03/29/2021
58,3,$3050.49,10/04/2021
63,5,$5841.08,07/27/2021
63,5,$7302.84,04/19/2021
80,5,$5258.00,02/14/2020
24,5,$4785.00,06/28/2021
24,1,$3727.27,01/18/2021
38,2,$2296.57,08/11/2021
27,1,$1879.81,05/03/2021
38,3,$6369.51,01/05/2022
41,3,$8012.84,12/24/2020
73,2,$9648.21,05/18/2021
21,3,$2593.89,03/31/2022
70,5,$6778.02,07/15/2020
63,4,$570.55,08/08/2020
57,5,$1965.27,02/23/2020
34,4,$1005.45,05/18/2021
72,1,$9102.02,08/14/2020
42,4,$9202.86,11/29/2021
41,1,$4976.71,04/23/2021
75,4,$1353.44,11/30/2020
28,1,$8697.20,11/23/2020
42,2,$7653.24,12/21/2020
69,3,$3687.61,06/15/2020
30,2,$877.57,12/18/2021
58,5,$5498.31,12/15/2020
87,1,$5751.34,11/29/2020
55,2,$7753.65,08/14/2020
36,5,$5644.14,12/01/2020
48,2,$4177.11,01/14/2021
20,4,$8840.68,02/03/2022
31,3,$4211.99,08/26/2020
42,4,$7848.49,02/07/2021
33,3,$3278.20,10/26/2020
25,2,$829.27,01/15/2020
75,1,$9131.02,12/09/2021
49,3,$2597.11,01/13/2020
35,3,$9010.14,06/01/2020
16,2,$9036.37,07/31/2020
54,2,$6121.25,02/18/2020
22,4,$7304.41,06/16/2020
40,1,$9266.76,08/12/2021
79,1,$7521.39,05/19/2020
15,2,$7551.41,05/18/2021
61,4,$129.51,01/27/2022
10,5,$9768.95,08/10/2021
41,4,$8144.79,03/23/2021
27,2,$3431.34,12/13/2020
48,2,$8663.10,01/26/2020
71,2,$5440.76,12/13/2021
63,1,$5168.73,01/25/2020
27,5,$2526.98,01/11/2021
76,3,$799.16,10/06/2021
74,2,$7093.12,08/09/2021
20,1,$6801.39,06/16/2020
69,1,$7603.50,09/27/2021
84,1,$9769.24,02/06/2021
81,4,$3377.93,09/06/2021
51,4,$1492.95,09/10/2021
82,2,$2295.07,10/30/2020
58,2,$4275.59,01/21/2022
14,3,$3469.06,03/31/2020
24,2,$1158.08,04/12/2021
61,2,$1155.24,09/19/2020
38,4,$895.51,06/16/2020
16,3,$7133.98,04/01/2021
52,2,$1035.42,05/08/2021
39,3,$5749.81,08/10/2021
80,1,$3047.33,06/25/2021
72,1,$9165.93,12/01/2020
73,1,$3500.02,02/16/2022
88,3,$8699.88,11/14/2021
28,5,$8521.34,08/23/2020
66,4,$7274.88,01/02/2022
59,5,$3918.74,12/27/2020
44,5,$1956.14,03/10/2021
80,3,$8040.78,03/02/2020
81,4,$9417.64,12/07/2021
46,1,$7825.46,02/09/2020
58,1,$9069.35,01/12/2020
81,1,$8123.74,03/14/2020
70,3,$2566.08,11/21/2020
68,3,$7699.78,11/21/2021
40,1,$788.06,09/16/2021
67,3,$8009.49,01/30/2020
29,5,$7254.11,08/23/2021
68,1,$7060.07,10/29/2021
31,2,$1662.65,10/10/2020
59,1,$5448.02,01/21/2021
62,2,$8508.19,01/02/2020
44,2,$3360.41,06/17/2020
36,5,$6534.06,02/15/2021
53,1,$8557.20,03/07/2021
51,4,$1585.34,11/12/2020
22,4,$2410.99,07/30/2021
21,5,$8078.08,04/16/2020
28,4,$2204.82,12/13/2021
58,5,$8952.45,04/02/2020
27,5,$9677.44,01/21/2020
30,5,$2808.40,03/25/2020
52,5,$5569.58,01/08/2021
84,2,$7636.08,07/26/2021
86,1,$7720.46,05/13/2020
77,3,$1035.60,06/16/2020
10,3,$2195.30,03/11/2021
28,5,$512.28,08/22/2020
86,3,$663.17,09/28/2021
81,1,$6331.57,03/27/2020
89,2,$9670.06,01/22/2022
55,3,$8099.06,05/05/2020
46,1,$8864.75,12/22/2020
62,4,$9493.41,08/18/2021
80,3,$1787.99,04/11/2021
54,3,$561.23,08/06/2020
54,5,$2066.42,02/25/2020
25,3,$7758.65,07/13/2021
67,1,$1743.30,06/24/2021
32,1,$2472.50,01/30/2021
54,4,$2563.37,11/24/2020
82,4,$4045.90,08/11/2021
17,2,$5749.84,07/04/2020
60,5,$256.88,08/27/2021
85,1,$7221.29,09/11/2020
84,5,$7758.20,08/07/2021
80,4,$5622.04,05/27/2020
88,2,$4620.65,09/06/2020
83,5,$8193.46,01/18/2022
72,5,$5881.03,02/23/2022
71,1,$9606.60,09/30/2020
44,3,$3010.46,12/02/2020
75,5,$9437.05,08/22/2020
32,3,$5611.28,01/26/2021
58,1,$2896.49,03/15/2020
31,3,$9898.07,06/29/2020
35,5,$3503.85,07/23/2021
82,3,$8417.45,06/04/2020
79,1,$242.52,08/14/2021
31,3,$2935.59,10/05/2021
77,1,$1295.55,09/23/2021
20,1,$329.43,07/01/2020
28,4,$2987.14,02/22/2021
48,3,$6654.22,11/16/2020
43,5,$6423.02,05/27/2020
86,4,$2059.23,05/07/2021
51,1,$987.24,03/06/2021
59,3,$3919.10,01/30/2021
31,5,$818.25,01/29/2021
61,2,$2699.60,02/25/2020
81,2,$1101.80,04/24/2021
64,1,$5855.37,01/19/2022
25,3,$7276.11,10/19/2020
21,3,$3014.06,02/25/2021
67,2,$8313.78,04/30/2021
53,3,$1324.55,05/16/2021
69,3,$1189.64,07/04/2020
79,1,$8040.88,08/21/2021
61,4,$8888.01,05/05/2020
87,4,$9741.78,06/05/2021
41,5,$2166.60,11/16/2021
54,4,$8844.52,04/18/2020
88,5,$1788.19,07/10/2020
27,1,$8154.02,12/14/2021
50,4,$9902.61,01/04/2021
28,4,$1952.21,07/23/2020
69,1,$5238.62,08/27/2021
79,3,$8179.90,03/20/2021
29,1,$9872.75,08/18/2021
66,2,$1944.83,11/13/2020
56,5,$4513.03,07/04/2020
28,5,$4624.28,02/28/2021
29,3,$8414.44,08/27/2020
28,2,$2793.77,05/29/2021
51,4,$861.47,08/20/2021
43,5,$9133.25,01/25/2022
24,1,$7181.48,12/07/2020
88,3,$7660.47,07/03/2021
77,2,$9179.09,12/27/2021
35,5,$5414.74,09/20/2021
41,4,$2453.35,11/03/2021
72,3,$4445.42,03/28/2020
84,5,$9918.08,03/11/2021
84,4,$7363.38,08/19/2020
25,4,$3598.36,11/04/2020
79,5,$8395.80,01/22/2021
54,1,$542.84,12/14/2021
32,1,$7594.96,03/05/2021
36,1,$9907.69,05/30/2020
85,1,$4951.54,07/01/2020
75,1,$2383.80,01/22/2020
67,4,$6917.69,03/19/2022
12,4,$8957.43,07/07/2021
88,4,$7212.87,02/19/2021
51,5,$844.85,02/07/2020
17,4,$4175.12,06/21/2020
59,4,$8176.18,10/04/2020
18,4,$1462.89,01/05/2021
56,5,$1421.29,11/13/2020
37,2,$669.41,11/30/2020
54,5,$7340.67,03/02/2020
