customer_id,service_id,purchase_amount,purchase_date
85,1,$5914.92,9/7/2022
45,5,$1144.94,5/12/2023
86,2,$3502.18,4/9/2023
12,5,$9820.91,4/17/2022
78,2,$8452.05,8/8/2022
58,5,$6681.17,9/13/2022
94,2,$1350.83,5/14/2022
80,4,$9487.80,9/25/2022
1,4,$7211.64,2/27/2023
39,2,$2069.04,4/25/2022
36,1,$7980.65,9/1/2022
79,1,$3575.67,11/21/2022
7,5,$6732.47,3/12/2023
83,1,$8406.46,9/2/2022
87,4,$6076.22,4/20/2022
99,5,$6451.81,1/24/2023
12,4,$7117.50,9/7/2022
1,4,$2870.17,4/6/2022
92,4,$2561.65,7/19/2022
39,1,$8435.07,10/4/2022
62,5,$4636.90,4/5/2022
38,5,$9357.52,11/21/2022
61,5,$7984.66,9/16/2022
37,4,$1474.57,2/20/2023
29,2,$8078.95,7/6/2023
24,3,$9446.07,8/10/2022
58,3,$7963.33,7/1/2023
75,5,$3614.08,9/21/2022
81,3,$4445.25,4/2/2023
2,3,$7772.32,5/22/2023
43,2,$10300.79,1/12/2023
46,1,$1332.71,2/14/2023
9,3,$6814.99,1/7/2023
93,2,$6745.06,5/10/2023
89,5,$6944.14,2/24/2023
63,5,$8362.22,12/21/2022
23,4,$5161.49,7/3/2023
9,3,$8342.00,9/28/2022
38,2,$8646.82,1/23/2023
49,4,$1975.03,6/12/2022
11,3,$3801.80,1/14/2023
61,5,$8018.61,11/17/2022
8,4,$5550.54,7/3/2022
20,1,$6554.30,7/10/2022
55,2,$1930.43,5/18/2022
94,1,$1809.91,3/22/2023
41,3,$6193.78,8/10/2022
79,2,$10922.99,7/10/2022
26,1,$3789.41,11/5/2022
86,3,$1953.72,6/14/2022
3,4,$9927.51,2/11/2023
89,5,$3868.70,4/7/2023
78,4,$3808.55,8/6/2022
77,5,$9305.63,4/3/2023
25,3,$6226.37,2/15/2023
65,2,$9390.28,1/28/2023
38,1,$7705.01,12/1/2022
84,4,$7290.24,12/3/2022
45,1,$5032.45,12/12/2022
28,3,$8755.13,11/25/2022
39,5,$1024.94,11/24/2022
45,3,$7417.93,8/21/2022
52,4,$5038.75,1/17/2023
35,4,$5948.23,2/28/2023
53,3,$5405.25,5/22/2023
66,4,$5181.06,6/20/2022
70,2,$8920.06,12/31/2022
14,4,$2571.86,7/4/2022
29,3,$2753.41,2/9/2023
54,5,$1689.00,6/11/2023
15,3,$9533.58,1/3/2023
86,5,$7723.00,12/14/2022
75,1,$9714.01,4/20/2023
87,4,$5355.19,2/15/2023
81,4,$3414.68,2/15/2023
35,5,$4174.61,1/19/2023
6,3,$5905.13,6/24/2022
17,1,$9099.80,7/3/2023
2,2,$1422.15,7/20/2022
96,3,$6698.18,6/13/2022
8,4,$9375.19,8/7/2022
46,4,$7320.39,12/22/2022
43,1,$9044.57,5/17/2022
10,2,$7576.17,4/13/2023
69,4,$11087.26,10/10/2022
26,3,$3596.40,4/20/2022
28,5,$1905.69,5/31/2023
89,1,$2637.66,7/7/2022
78,1,$10442.67,7/25/2022
30,5,$2090.54,5/12/2023
22,1,$6014.52,8/3/2022
84,5,$5045.20,10/23/2022
35,3,$7970.88,5/2/2022
10,1,$5134.20,10/3/2022
67,4,$3811.33,7/6/2023
81,5,$5043.12,7/17/2022
51,1,$1031.63,4/16/2023
39,2,$1563.08,10/8/2022
81,2,$7238.74,3/10/2023
88,5,$4699.49,6/2/2023
1,4,$4496.08,4/7/2022
54,4,$7730.10,1/20/2023
27,5,$4309.70,12/27/2022
88,3,$4719.18,9/19/2022
80,4,$7670.34,4/21/2022
37,2,$2787.95,10/15/2022
88,1,$8501.75,10/8/2022
4,1,$7448.91,8/11/2022
23,1,$10804.05,7/17/2022
73,1,$4128.45,1/18/2023
45,1,$5085.99,8/17/2022
72,1,$5169.56,3/4/2023
40,5,$2058.25,6/25/2023
92,2,$6986.34,10/1/2022
22,5,$8900.70,9/16/2022
21,3,$3621.40,12/15/2022
28,3,$5388.72,12/5/2022
26,2,$10639.28,3/25/2023
13,3,$7404.11,11/17/2022
98,3,$1445.91,8/31/2022
31,5,$3787.65,11/4/2022
47,5,$10231.97,2/24/2023
22,5,$2213.03,10/15/2022
6,3,$5893.99,6/6/2023
9,1,$1212.66,6/23/2022
64,3,$4992.05,5/11/2023
49,1,$2262.30,7/11/2023
28,4,$1363.47,1/24/2023
18,1,$2217.01,7/16/2022
76,1,$3153.37,4/24/2023
34,2,$8115.02,4/4/2022
67,4,$1892.30,5/30/2022
32,3,$1083.42,12/3/2022
16,4,$6874.03,9/11/2022
99,2,$7364.96,7/12/2022
27,1,$8431.46,5/28/2023
52,1,$9185.00,1/29/2023
97,4,$1723.69,6/13/2022
48,3,$3695.28,9/9/2022
1,1,$8644.63,2/15/2023
52,4,$10320.15,4/17/2022
11,5,$1315.29,6/19/2023
48,3,$2117.18,10/5/2022
87,4,$5992.59,4/13/2023
79,2,$1401.50,10/14/2022
36,4,$2644.23,4/25/2022
16,5,$9251.96,9/28/2022
21,4,$8991.33,6/13/2023
89,5,$10773.46,11/2/2022
72,4,$4776.15,4/10/2022
41,2,$8287.84,5/11/2023
56,4,$7563.39,7/10/2023
57,4,$3710.41,5/31/2023
88,5,$5905.46,6/12/2022
21,1,$8129.46,1/5/2023
47,4,$3542.70,5/8/2022
85,4,$2176.27,3/17/2023
82,2,$8298.73,12/29/2022
68,2,$2509.36,4/9/2023
78,5,$8699.30,8/28/2022
2,1,$4921.86,4/22/2023
44,4,$4461.24,4/9/2023
79,1,$8279.79,3/26/2023
89,1,$1593.70,9/4/2022
66,4,$6027.63,6/26/2022
80,5,$7191.56,12/29/2022
61,3,$7145.27,6/15/2023
83,5,$9943.40,8/13/2022
46,2,$5588.61,6/28/2022
94,1,$6660.49,1/17/2023
41,1,$5270.54,7/6/2022
24,3,$10332.12,9/15/2022
58,3,$5819.43,12/24/2022
77,2,$6399.04,7/8/2022
51,3,$10986.32,5/16/2023
38,2,$1859.02,3/28/2023
77,4,$1231.10,7/10/2022
80,5,$8456.10,9/16/2022
13,2,$1095.30,3/29/2023
27,4,$2509.63,5/2/2022
18,4,$2161.78,4/22/2022
30,5,$3062.57,7/12/2022
91,2,$1240.09,6/13/2022
20,2,$2353.69,4/30/2022
22,3,$10398.85,5/25/2023
16,5,$6348.87,11/2/2022
54,2,$4574.32,4/24/2023
86,4,$1599.83,1/25/2023
90,3,$2052.51,6/9/2022
58,1,$7066.76,8/7/2022
27,2,$1491.44,4/11/2022
70,1,$8394.84,5/20/2022
30,3,$6461.88,4/27/2022
84,4,$1054.85,11/9/2022
89,2,$1746.11,5/3/2023
82,4,$6255.61,2/21/2023
11,4,$10064.17,11/3/2022
99,1,$3787.81,7/26/2022
36,5,$5435.86,4/30/2022
5,2,$10683.06,5/2/2022
57,3,$5864.63,5/3/2022
38,3,$9497.37,2/20/2023
24,4,$3701.23,4/30/2023
17,5,$9986.74,7/9/2022
48,5,$7734.81,10/18/2022
51,2,$6608.28,2/15/2023
84,5,$1444.86,9/7/2022
8,4,$8423.80,11/1/2022
80,2,$8061.76,4/17/2023
32,1,$1694.60,11/15/2022
23,2,$5951.48,6/5/2022
31,3,$9241.44,9/5/2022
58,2,$6674.22,10/15/2022
81,3,$4130.70,8/22/2022
51,3,$11019.60,4/21/2022
64,4,$2979.92,12/29/2022
48,5,$3251.95,8/1/2022
56,3,$3814.84,11/4/2022
62,3,$7858.79,2/11/2023
58,1,$10950.76,6/21/2022
95,5,$7261.85,6/15/2022
89,2,$8934.65,5/12/2023
10,3,$7504.21,9/15/2022
6,3,$2771.10,2/16/2023
61,5,$9453.43,4/8/2023
51,4,$1617.27,11/12/2022
49,3,$6805.05,1/18/2023
19,2,$3307.31,1/18/2023
90,2,$7218.62,2/7/2023
32,4,$3033.83,4/23/2022
95,3,$2305.22,11/7/2022
74,4,$8904.97,11/25/2022
66,2,$5529.95,10/9/2022
62,1,$10061.90,11/7/2022
47,2,$8434.19,12/20/2022
82,5,$6642.84,9/13/2022
97,3,$10833.74,11/7/2022
90,3,$10317.15,3/8/2023
25,2,$2193.01,5/18/2023
74,4,$2440.24,12/5/2022
98,5,$2964.43,1/14/2023
22,3,$4267.25,5/9/2022
75,4,$9342.75,2/17/2023
91,4,$3325.51,6/10/2023
67,3,$8831.36,10/2/2022
17,3,$10594.96,2/2/2023
35,1,$8569.55,6/14/2022
67,1,$2847.32,9/17/2022
17,1,$2945.70,12/12/2022
2,2,$9565.87,6/22/2022
59,4,$7173.56,4/8/2022
98,1,$4864.85,5/18/2022
15,1,$10293.14,8/15/2022
82,4,$7242.67,3/8/2023
4,1,$9638.29,7/16/2022
44,4,$5784.29,6/8/2022
36,5,$1276.99,6/17/2023
89,5,$6093.41,1/12/2023
78,5,$7330.90,7/6/2022
46,3,$7025.69,5/24/2023
77,3,$1526.75,12/31/2022
17,1,$6168.55,12/13/2022
68,5,$1111.08,4/20/2022
54,4,$2633.59,11/25/2022
83,5,$3094.03,10/20/2022
78,4,$1841.20,6/3/2023
74,4,$5372.04,11/11/2022
3,5,$4341.37,2/19/2023
87,2,$8296.66,5/22/2023
45,5,$3738.88,2/7/2023
74,4,$1218.54,6/26/2022
1,5,$3650.14,9/27/2022
63,3,$2782.57,1/12/2023
12,1,$7785.01,7/21/2022
74,3,$6316.70,9/8/2022
69,4,$2663.34,7/3/2022
3,3,$5503.16,12/23/2022
72,5,$1825.47,6/10/2022
56,3,$6776.15,1/1/2023
49,4,$1090.54,6/11/2023
27,5,$5012.80,5/5/2022
39,2,$5238.69,10/8/2022
39,2,$9293.22,6/12/2023
4,3,$4577.48,8/14/2022
74,5,$4868.71,6/22/2023
47,2,$9950.20,5/20/2023
75,5,$8503.32,9/2/2022
60,5,$1742.93,7/9/2022
32,2,$10500.55,12/25/2022
89,2,$2574.98,6/13/2022
48,1,$1436.42,5/3/2022
32,2,$7980.09,10/14/2022
28,4,$1985.48,9/8/2022
95,4,$8842.49,4/13/2022
81,3,$1645.67,11/22/2022
31,3,$10804.36,4/6/2023
83,2,$6367.66,8/12/2022
40,5,$1160.61,9/19/2022
18,4,$6957.23,12/29/2022
56,5,$7117.24,6/26/2023
40,2,$10524.49,9/29/2022
11,4,$3764.21,5/25/2023
88,2,$3152.72,5/9/2023
2,4,$10783.89,6/29/2023
21,1,$10872.98,10/24/2022
27,1,$7983.50,1/17/2023
90,1,$5469.76,1/2/2023
42,2,$3414.02,11/8/2022
57,3,$9690.45,6/5/2022
92,1,$1724.43,11/8/2022
80,1,$5110.43,1/20/2023
91,1,$2945.93,6/8/2023
80,1,$3204.08,6/15/2022
100,4,$9220.58,9/13/2022
65,5,$5668.10,6/14/2022
98,2,$1427.56,2/22/2023
13,3,$1849.21,7/2/2022
73,1,$6467.01,5/23/2023
14,3,$6717.70,12/18/2022
12,1,$7836.61,4/24/2022
89,2,$4150.57,12/27/2022
88,2,$7932.59,8/1/2022
13,5,$10903.58,11/16/2022
99,4,$5551.64,4/9/2023
78,3,$9322.24,6/30/2022
88,5,$2705.76,3/24/2023
54,4,$8350.32,10/10/2022
45,2,$10647.57,7/3/2022
29,2,$10608.47,7/16/2022
4,4,$10475.47,9/20/2022
45,3,$7997.33,2/27/2023
22,2,$6732.48,6/27/2022
42,4,$1537.81,11/27/2022
91,5,$5548.06,1/27/2023
47,5,$4856.46,10/23/2022
96,1,$3473.40,3/23/2023
84,5,$7817.96,12/26/2022
58,5,$2342.80,1/25/2023
3,5,$8165.12,6/24/2022
29,1,$6820.52,11/19/2022
35,4,$3712.87,5/9/2022
59,4,$4337.89,7/13/2022
8,4,$6854.92,6/3/2022
95,5,$6689.66,12/5/2022
55,3,$1028.12,5/21/2022
76,3,$3338.27,8/31/2022
44,2,$3424.26,9/1/2022
20,5,$8963.88,11/22/2022
44,3,$3710.09,5/12/2023
44,4,$10080.01,5/30/2022
30,4,$9892.15,7/5/2022
98,3,$7242.43,8/16/2022
70,3,$5377.56,9/29/2022
28,2,$9628.64,1/26/2023
30,4,$8025.86,7/7/2023
42,2,$5588.94,6/8/2022
72,2,$10403.26,10/19/2022
42,4,$8917.47,3/1/2023
42,2,$3025.38,6/5/2022
12,1,$10935.69,8/26/2022
82,4,$1858.80,2/8/2023
53,2,$5508.51,6/27/2022
10,2,$6561.34,4/27/2023
36,5,$9133.52,6/7/2023
39,5,$3660.47,5/21/2022
42,5,$9762.00,4/18/2022
73,2,$4937.69,4/20/2023
95,1,$2604.03,7/1/2022
86,5,$10564.89,10/27/2022
62,5,$8286.84,5/30/2023
9,5,$5470.16,5/17/2023
100,5,$8942.03,5/26/2023
57,2,$3040.16,2/22/2023
60,3,$10583.34,9/24/2022
31,3,$10925.37,7/12/2023
81,1,$5419.47,5/23/2022
59,4,$2155.77,4/19/2023
2,2,$7958.31,3/5/2023
3,2,$9758.86,1/2/2023
69,5,$8773.63,4/17/2022
28,2,$8030.52,4/11/2022
98,4,$2321.57,9/13/2022
41,5,$5748.90,4/5/2023
23,2,$8391.73,11/10/2022
48,2,$4888.63,3/21/2023
19,5,$7402.20,11/23/2022
54,5,$5444.26,12/9/2022
27,5,$9413.26,7/18/2022
9,1,$4651.51,3/24/2023
52,1,$3924.91,4/16/2022
91,4,$4864.13,6/13/2023
61,3,$4096.30,5/2/2022
48,2,$4462.94,11/26/2022
42,1,$4058.97,6/25/2023
4,2,$9827.34,12/16/2022
9,2,$5327.25,4/11/2023
28,1,$7516.52,4/5/2023
25,1,$10099.55,5/4/2022
75,5,$2903.26,5/14/2023
58,3,$2784.29,2/20/2023
97,1,$10779.27,7/7/2022
62,4,$3141.27,12/20/2022
48,4,$9260.27,2/11/2023
48,4,$1167.52,4/19/2023
71,3,$3059.14,2/4/2023
26,1,$5485.70,5/17/2023
21,3,$3353.15,8/11/2022
82,1,$5892.73,3/27/2023
85,1,$8299.18,5/20/2022
44,3,$6707.97,11/23/2022
69,1,$7526.35,7/10/2023
34,2,$9049.11,5/30/2022
3,1,$2247.88,1/20/2023
27,5,$8298.22,9/25/2022
17,2,$6903.64,6/3/2023
38,4,$1325.72,5/16/2022
84,2,$9893.88,2/13/2023
60,3,$9917.23,6/22/2022
8,5,$2572.05,11/2/2022
2,4,$2280.01,7/17/2022
82,5,$6871.90,3/6/2023
19,3,$10323.88,9/7/2022
65,1,$9860.99,5/18/2022
92,1,$2033.05,11/22/2022
35,1,$5455.68,9/6/2022
18,2,$5374.50,3/27/2023
26,3,$8183.51,11/16/2022
35,5,$2275.30,1/20/2023
55,4,$4420.34,4/17/2022
87,2,$7224.37,5/31/2022
39,3,$9984.15,4/27/2023
4,2,$5699.46,7/29/2022
51,4,$1265.27,2/26/2023
43,2,$10394.07,4/22/2022
100,5,$3156.98,3/25/2023
40,4,$7577.82,1/7/2023
32,1,$10914.48,4/23/2023
94,5,$1841.52,9/28/2022
78,3,$6466.79,1/10/2023
21,3,$3854.19,2/6/2023
21,1,$2076.63,7/6/2022
35,5,$1274.51,9/8/2022
50,2,$1392.14,10/9/2022
1,4,$5395.68,12/19/2022
11,3,$3625.49,5/11/2022
29,3,$9347.90,5/23/2023
80,1,$3054.32,4/19/2023
83,4,$10635.79,12/28/2022
62,4,$6303.37,1/26/2023
79,5,$8608.91,8/20/2022
53,4,$5781.52,1/30/2023
4,2,$2355.80,12/10/2022
20,3,$10486.63,6/10/2023
25,1,$3436.01,11/12/2022
31,4,$10126.22,5/12/2023
8,5,$4716.37,10/18/2022
73,5,$4424.97,5/17/2022
37,4,$8662.72,7/23/2022
13,2,$2401.24,8/21/2022
8,5,$7781.06,7/15/2022
97,4,$9960.75,5/28/2023
100,4,$6498.29,11/2/2022
83,3,$4585.70,6/22/2022
32,2,$9022.38,3/25/2023
27,2,$5076.76,8/15/2022
75,4,$7236.78,10/31/2022
76,3,$6537.76,11/24/2022
61,3,$10832.30,8/31/2022
53,4,$3084.76,1/31/2023
33,2,$10572.05,3/27/2023
88,4,$10263.94,4/29/2022
87,1,$3566.24,2/12/2023
93,3,$9689.76,11/11/2022
69,1,$9546.74,2/1/2023
20,2,$9730.20,3/2/2023
21,3,$4318.51,11/19/2022
29,5,$1244.20,4/7/2022
32,2,$5532.69,6/15/2022
93,2,$2156.95,7/10/2023
54,2,$7719.41,10/19/2022
32,4,$1190.29,3/5/2023
45,4,$8467.99,7/9/2023
31,3,$6830.78,2/20/2023
27,1,$8459.38,2/4/2023
18,4,$6781.60,7/17/2022
82,1,$4373.46,10/29/2022
43,1,$10549.29,5/13/2023
87,3,$9194.30,4/4/2022
18,4,$3395.78,1/10/2023
93,5,$3523.15,3/9/2023
94,2,$4196.47,9/11/2022
52,2,$6258.60,3/24/2023
48,4,$11021.01,9/6/2022
44,1,$1182.46,6/29/2022
35,4,$5184.99,4/24/2023
99,3,$10940.95,1/21/2023
34,4,$5521.45,6/30/2022
16,5,$10919.10,1/11/2023
89,3,$3101.22,3/24/2023
1,4,$3042.89,6/2/2023
19,3,$4541.38,7/20/2022
4,4,$7804.27,1/16/2023
89,1,$10701.91,10/10/2022
60,2,$9965.25,6/21/2022
58,1,$4980.99,9/26/2022
64,3,$7360.88,6/2/2022
51,2,$8128.53,12/27/2022
83,5,$3522.85,9/22/2022
18,2,$5997.46,9/26/2022
32,4,$1528.07,10/25/2022
59,2,$4298.31,2/12/2023
6,4,$6001.18,9/13/2022
95,3,$7075.38,7/3/2022
42,5,$3629.78,12/9/2022
27,3,$1211.37,4/18/2022
24,3,$6551.57,8/23/2022
78,2,$8999.24,8/13/2022
15,2,$11096.14,2/11/2023
80,3,$7564.67,12/11/2022
40,5,$6606.11,12/9/2022
43,3,$8381.39,4/22/2023
24,2,$2050.51,3/6/2023
10,1,$3527.78,8/24/2022
68,4,$9241.21,4/13/2022
31,3,$7213.54,2/2/2023
56,2,$10971.52,6/19/2022
23,1,$7813.50,6/26/2022
96,4,$11024.36,12/18/2022
42,5,$2199.75,8/9/2022
99,2,$10469.23,6/18/2022
46,4,$1522.38,6/7/2022
70,3,$1022.10,12/25/2022
100,2,$4395.96,8/28/2022
11,4,$4329.16,12/14/2022
95,3,$6220.32,3/13/2023
80,2,$1824.33,7/15/2022
16,1,$5755.34,1/22/2023
60,1,$3131.49,9/3/2022
35,4,$9081.05,6/8/2023
19,3,$10686.07,11/7/2022
46,5,$6480.04,4/27/2022
10,3,$4898.94,3/14/2023
18,1,$3878.99,4/10/2022
68,1,$6356.75,8/8/2022
37,1,$10183.82,8/12/2022
57,4,$1819.45,4/13/2022
93,1,$6064.36,4/18/2023
25,5,$8631.03,5/13/2022
13,4,$8517.49,2/9/2023
47,1,$10344.29,10/9/2022
85,4,$2763.12,5/30/2023
37,4,$5401.39,6/15/2022
56,3,$6768.55,3/13/2023
19,1,$5760.63,10/19/2022
32,2,$7313.31,12/3/2022
28,1,$5278.83,5/28/2023
55,5,$9205.34,11/6/2022
6,2,$11047.72,2/2/2023
10,4,$1197.71,5/21/2022
67,2,$10329.34,4/4/2022
41,3,$6557.62,3/8/2023
54,5,$10212.48,4/10/2023
43,5,$10714.79,5/23/2022
48,4,$6924.95,3/12/2023
10,3,$8769.01,5/25/2022
84,5,$4550.57,3/14/2023
37,5,$8768.70,4/10/2023
68,5,$8934.11,5/23/2022
91,2,$3818.84,6/20/2023
69,4,$8867.64,11/24/2022
76,5,$3778.03,1/25/2023
74,4,$2859.23,5/13/2022
100,5,$2175.87,9/4/2022
65,3,$7432.01,3/18/2023
10,3,$7551.50,7/7/2023
25,4,$6472.40,8/29/2022
26,2,$1885.30,9/24/2022
41,5,$2836.77,5/10/2023
45,1,$1572.93,9/15/2022
52,4,$5711.00,8/13/2022
15,2,$4530.74,8/26/2022
98,1,$10736.29,7/3/2022
47,2,$7135.91,11/11/2022
6,2,$5102.73,7/3/2022
17,5,$8459.94,4/27/2023
21,4,$1577.37,6/29/2023
23,3,$5754.46,6/3/2022
35,2,$5334.56,3/7/2023
78,4,$1812.72,6/4/2023
39,4,$7351.60,5/22/2022
100,3,$2495.68,5/30/2022
60,5,$4981.88,5/16/2022
3,5,$6379.86,10/8/2022
42,2,$4617.42,2/14/2023
12,3,$4811.31,7/2/2022
44,5,$7297.53,4/13/2023
69,4,$8501.35,6/29/2022
77,1,$3461.73,2/9/2023
2,2,$3696.56,6/26/2023
64,1,$3149.05,3/14/2023
98,3,$3940.33,4/7/2023
52,4,$10828.90,8/29/2022
76,2,$1128.13,7/30/2022
12,5,$1818.35,1/20/2023
95,3,$10824.36,1/10/2023
77,1,$7696.24,5/20/2022
70,2,$7264.59,10/7/2022
4,4,$4882.66,6/4/2023
23,3,$6044.15,11/26/2022
81,5,$3271.75,3/2/2023
84,5,$8608.36,9/30/2022
72,3,$3641.96,9/3/2022
30,5,$4112.24,7/21/2022
64,5,$11001.72,12/24/2022
24,1,$10722.38,1/5/2023
87,1,$8036.16,6/30/2022
74,2,$5259.62,3/9/2023
92,1,$3413.59,1/9/2023
66,1,$7224.77,4/16/2022
67,4,$9050.09,9/12/2022
96,5,$8537.16,3/19/2023
10,3,$4791.96,4/9/2023
43,3,$3744.70,11/29/2022
99,3,$10274.50,4/23/2022
14,2,$6393.68,7/7/2023
22,2,$1291.97,6/13/2022
2,5,$10153.63,8/13/2022
94,4,$8036.83,1/6/2023
81,3,$5462.62,5/12/2023
15,4,$1409.80,3/21/2023
32,3,$8544.77,10/9/2022
73,5,$10294.63,6/1/2023
96,4,$2003.98,9/5/2022
77,3,$9247.67,4/8/2022
41,2,$1436.80,6/7/2022
86,4,$6920.59,9/27/2022
77,1,$8250.86,8/5/2022
61,4,$5725.59,5/11/2023
43,1,$10795.40,3/7/2023
12,2,$2669.42,11/28/2022
91,3,$6344.79,9/3/2022
33,3,$11109.48,2/13/2023
60,2,$6846.60,1/27/2023
98,4,$10896.19,4/16/2022
81,4,$9815.78,5/8/2022
52,5,$10538.88,5/15/2022
14,5,$5869.26,3/20/2023
28,4,$7742.04,11/25/2022
3,5,$7507.34,8/1/2022
29,2,$2193.68,10/6/2022
52,1,$9216.92,4/30/2023
9,5,$6221.47,4/10/2022
33,4,$2461.88,6/18/2023
3,4,$7019.32,7/6/2022
55,4,$2996.19,7/10/2022
55,1,$9592.96,2/9/2023
85,3,$2704.65,4/28/2023
54,5,$9473.30,12/21/2022
66,2,$4100.91,10/16/2022
73,1,$7380.05,2/17/2023
81,1,$2524.13,6/5/2023
63,3,$6806.79,1/19/2023
66,3,$9102.62,11/14/2022
25,1,$2629.34,9/4/2022
85,2,$3811.89,4/13/2023
39,3,$7576.12,2/26/2023
33,2,$2879.19,4/25/2022
51,5,$8163.11,10/6/2022
29,1,$7077.54,1/24/2023
17,3,$7484.61,7/12/2022
68,2,$10728.27,6/8/2022
97,1,$6927.30,1/29/2023
6,4,$6900.80,8/18/2022
60,4,$2846.28,7/12/2023
56,1,$4873.52,4/17/2022
42,2,$2066.08,10/8/2022
100,5,$1090.04,7/6/2022
43,5,$9372.38,7/19/2022
38,5,$4999.15,12/24/2022
1,1,$7337.85,4/16/2023
7,2,$10963.00,11/16/2022
38,4,$10415.28,6/20/2023
42,2,$6820.86,1/25/2023
72,3,$6610.05,5/2/2022
40,1,$10239.48,9/10/2022
85,1,$8342.87,4/24/2022
55,3,$4026.73,7/3/2023
26,4,$4312.59,1/22/2023
96,2,$2909.77,12/23/2022
87,5,$10571.44,7/6/2023
37,5,$9027.13,5/13/2022
73,3,$3746.49,5/22/2022
82,3,$1194.70,2/24/2023
9,2,$7351.47,12/14/2022
95,5,$5793.45,11/1/2022
66,5,$8508.93,8/6/2022
19,1,$9287.30,11/13/2022
77,1,$8261.93,4/29/2022
84,2,$8938.57,5/3/2023
41,5,$4640.78,6/19/2022
100,4,$7066.12,10/23/2022
8,5,$3093.61,6/23/2023
73,1,$1628.66,4/4/2023
3,3,$3475.04,5/3/2023
83,4,$9761.66,8/1/2022
33,4,$10729.91,6/27/2022
66,3,$11075.99,10/23/2022
77,1,$10724.95,5/6/2022
77,3,$5760.16,9/6/2022
34,4,$10798.43,7/14/2022
70,3,$1891.26,8/15/2022
63,2,$6847.26,9/29/2022
86,3,$2578.33,6/13/2023
77,1,$5804.25,4/22/2022
63,1,$10817.82,2/8/2023
31,3,$10185.32,5/1/2023
25,5,$1447.22,12/13/2022
59,5,$1019.91,7/16/2022
63,1,$4067.06,6/1/2023
3,5,$4035.90,8/16/2022
22,3,$8486.11,8/2/2022
46,5,$4909.50,2/27/2023
13,5,$9524.60,6/1/2023
24,5,$4454.54,6/12/2022
17,3,$2425.52,8/31/2022
29,4,$2757.28,6/19/2022
44,1,$9978.18,9/29/2022
54,1,$8383.45,3/20/2023
53,2,$1941.54,4/19/2022
94,4,$4794.91,6/1/2023
56,3,$7398.30,9/2/2022
32,3,$10400.31,10/21/2022
30,2,$1746.63,8/6/2022
24,5,$2555.43,5/26/2023
71,3,$8336.48,1/4/2023
28,2,$9329.45,1/11/2023
79,1,$1348.44,4/27/2023
18,3,$1374.65,8/24/2022
46,1,$8346.53,9/23/2022
86,2,$7963.55,4/7/2022
80,4,$7415.35,7/22/2022
