customer_id,service_id,purchase_amount,purchase_date
42,5,$3600.78,6/17/2023
100,4,$6648.96,8/13/2022
23,4,$10955.76,9/16/2022
50,2,$5984.54,10/27/2022
85,5,$7484.36,4/6/2022
77,1,$1489.08,5/15/2022
56,3,$6842.25,3/11/2023
60,4,$7440.84,4/18/2023
77,2,$6748.57,1/23/2023
72,5,$1080.07,8/25/2022
90,3,$7268.29,7/29/2022
88,2,$10341.49,3/21/2023
3,5,$8137.89,11/15/2022
5,3,$10066.33,11/10/2022
3,4,$9967.30,6/27/2023
86,4,$4732.86,2/22/2023
44,3,$9890.71,12/25/2022
11,1,$1433.71,12/22/2022
19,2,$4682.89,6/25/2022
37,1,$9294.41,4/19/2023
57,4,$1567.01,1/23/2023
99,3,$5596.32,9/30/2022
97,4,$4430.36,8/1/2022
100,3,$3378.38,10/19/2022
93,4,$6316.09,11/29/2022
58,3,$9611.04,7/27/2022
94,1,$8813.71,1/17/2023
26,5,$6052.66,9/27/2022
83,2,$6902.16,7/29/2022
69,1,$9637.00,2/2/2023
55,2,$10668.73,10/2/2022
26,2,$10054.48,4/9/2022
18,2,$3934.01,7/20/2022
42,4,$5034.48,1/2/2023
10,2,$7463.03,5/23/2023
18,3,$8584.81,5/2/2023
96,3,$1768.54,4/10/2022
26,4,$7771.21,6/21/2023
59,2,$9110.59,12/2/2022
10,4,$8448.19,9/10/2022
15,5,$11055.49,3/3/2023
41,1,$4854.82,2/12/2023
36,4,$4284.98,5/26/2023
67,4,$9511.02,2/19/2023
89,3,$2125.14,11/20/2022
36,1,$1797.36,6/18/2022
77,5,$5201.23,6/10/2022
40,1,$3270.53,10/21/2022
11,2,$10207.53,6/25/2022
6,1,$9140.37,6/7/2022
99,4,$8100.58,11/21/2022
79,1,$3663.11,2/14/2023
1,4,$3044.27,8/15/2022
18,5,$3899.85,5/30/2023
4,1,$8046.46,2/19/2023
65,1,$5226.43,2/9/2023
72,3,$5252.82,8/4/2022
85,3,$10425.10,3/5/2023
85,3,$4833.38,2/15/2023
59,2,$3522.70,5/3/2023
39,5,$9994.93,11/11/2022
79,2,$7384.58,11/15/2022
85,1,$8233.15,5/24/2022
27,1,$6127.72,6/22/2022
30,1,$6344.67,6/18/2022
91,3,$3532.87,12/3/2022
96,4,$4616.37,7/4/2022
17,1,$8022.20,2/15/2023
43,5,$10710.60,12/22/2022
97,4,$3287.58,3/10/2023
36,4,$5291.96,3/31/2023
100,2,$5995.59,7/10/2022
92,1,$4461.13,5/20/2022
65,4,$6518.63,1/28/2023
99,1,$1229.50,2/9/2023
82,3,$6521.15,5/17/2023
25,2,$4683.42,4/28/2023
42,3,$9518.46,8/27/2022
40,5,$8629.65,6/23/2022
75,4,$8153.23,12/21/2022
35,2,$2073.03,6/15/2022
27,4,$7538.45,5/13/2022
35,2,$7046.84,6/16/2022
46,1,$8578.96,9/19/2022
48,5,$2028.04,6/11/2023
26,1,$8803.97,9/29/2022
66,4,$6650.25,5/25/2022
6,4,$10305.37,11/27/2022
46,4,$2866.73,10/13/2022
35,2,$9988.95,2/10/2023
95,2,$10710.34,4/19/2022
70,1,$3447.16,6/28/2022
82,2,$3450.35,1/27/2023
91,1,$2594.98,4/29/2023
65,2,$9601.47,5/14/2022
69,5,$5896.83,3/15/2023
5,5,$4562.89,5/11/2022
87,3,$4960.55,6/19/2022
30,5,$8471.17,5/17/2023
34,3,$10901.50,2/7/2023
95,3,$8261.53,8/20/2022
66,3,$8368.00,10/24/2022
27,3,$9711.91,6/1/2022
77,1,$1665.92,11/23/2022
45,5,$8163.30,12/26/2022
60,1,$1802.28,6/25/2023
69,4,$1004.47,6/13/2023
100,3,$10129.11,4/27/2022
19,1,$2189.43,6/11/2022
71,4,$7923.86,10/20/2022
97,2,$7075.43,5/17/2022
61,2,$9568.30,10/21/2022
92,5,$8578.99,4/30/2023
43,5,$9402.07,11/12/2022
21,1,$6433.60,5/23/2023
81,3,$9669.72,7/28/2022
79,4,$7139.28,7/11/2022
98,2,$2902.13,4/30/2023
4,3,$7354.85,11/19/2022
100,5,$5824.18,11/5/2022
28,1,$6311.90,4/14/2023
27,2,$2370.09,4/28/2022
18,3,$7379.78,7/4/2023
72,1,$5383.73,2/15/2023
79,1,$4407.96,5/12/2022
10,5,$1061.41,5/8/2023
1,2,$1127.26,12/18/2022
80,3,$5026.61,8/4/2022
57,2,$1031.56,12/31/2022
31,4,$10755.12,4/17/2022
73,3,$2061.00,11/26/2022
89,3,$8709.19,4/15/2023
16,5,$4377.94,1/5/2023
80,5,$6311.77,2/22/2023
53,3,$3844.11,4/23/2023
48,3,$7545.23,2/8/2023
49,4,$10056.09,5/1/2023
35,1,$2076.40,9/18/2022
93,3,$7065.36,6/30/2022
27,1,$9839.65,4/8/2022
9,5,$8845.86,7/10/2022
11,3,$3133.07,3/23/2023
52,4,$3894.85,6/12/2023
66,3,$7968.82,2/18/2023
7,4,$3967.70,2/26/2023
95,1,$9181.41,12/19/2022
21,3,$1550.73,1/9/2023
16,4,$6729.32,4/24/2022
73,2,$10510.29,4/8/2023
57,5,$3510.65,5/23/2022
79,5,$2510.73,6/20/2022
6,5,$10772.89,4/5/2023
30,3,$10473.16,4/16/2022
40,5,$5849.23,10/11/2022
44,1,$3136.02,3/28/2023
86,4,$9452.57,9/25/2022
85,4,$8549.85,4/29/2023
22,3,$6882.24,4/19/2023
5,2,$6660.67,9/17/2022
27,3,$10043.74,4/23/2022
76,3,$3816.07,6/30/2022
55,1,$3556.04,5/14/2023
10,3,$10420.12,2/4/2023
75,2,$9399.16,4/2/2023
56,3,$7523.29,7/2/2023
47,1,$4232.79,4/29/2022
67,5,$10518.61,7/22/2022
92,2,$2336.23,3/2/2023
7,3,$2612.12,4/25/2023
68,5,$3211.00,5/2/2022
50,1,$3817.22,1/12/2023
95,5,$5064.11,10/9/2022
96,2,$7075.02,3/14/2023
41,4,$4305.57,10/20/2022
75,5,$9442.47,1/24/2023
88,1,$5129.09,5/20/2022
98,4,$2788.22,4/14/2022
82,1,$7540.17,12/22/2022
28,4,$4553.85,6/27/2022
71,4,$7971.29,5/31/2023
73,5,$1604.13,5/14/2023
81,5,$10074.15,4/9/2023
19,1,$9662.16,5/10/2023
56,5,$1592.52,2/17/2023
21,2,$3123.69,11/20/2022
1,2,$3724.75,10/24/2022
97,1,$10743.44,4/26/2023
96,2,$4300.62,10/31/2022
78,4,$9779.22,2/2/2023
50,5,$4660.20,6/2/2023
50,3,$1698.07,5/26/2022
93,1,$1746.32,6/29/2022
44,1,$7788.85,6/19/2023
81,3,$1007.23,4/8/2022
12,2,$9831.76,1/21/2023
9,5,$9830.32,6/6/2023
4,1,$10643.29,7/4/2023
51,5,$2842.46,11/2/2022
58,2,$7258.44,3/4/2023
84,3,$9851.42,4/13/2023
8,1,$8672.59,10/7/2022
36,5,$5773.00,6/20/2022
7,2,$4274.67,4/5/2022
74,3,$5756.33,1/21/2023
75,1,$7253.94,2/24/2023
49,3,$8676.98,4/24/2022
100,5,$5897.87,12/14/2022
24,3,$1586.93,5/8/2022
55,5,$5153.33,11/13/2022
11,4,$3463.84,12/31/2022
71,5,$6289.77,7/5/2023
92,5,$6490.24,11/1/2022
14,2,$7204.56,5/17/2022
24,1,$9138.94,1/13/2023
14,1,$5170.57,5/22/2022
67,2,$4881.32,11/26/2022
67,2,$1289.94,12/31/2022
85,3,$10616.61,4/15/2023
39,2,$8360.06,6/7/2023
55,4,$5344.71,1/2/2023
66,1,$8375.86,1/10/2023
24,2,$10243.33,2/5/2023
4,1,$10156.01,8/24/2022
92,5,$8972.85,3/21/2023
57,5,$1094.58,2/15/2023
39,3,$8183.43,8/9/2022
48,5,$10007.74,3/7/2023
50,5,$8451.87,12/6/2022
78,5,$8760.26,12/7/2022
46,2,$5389.65,12/29/2022
68,2,$2621.76,4/11/2023
95,3,$5467.99,2/6/2023
9,3,$4762.75,12/31/2022
25,2,$6439.15,11/2/2022
3,2,$9524.44,12/25/2022
45,5,$5879.10,9/22/2022
96,2,$7114.71,7/7/2022
67,5,$7501.63,3/7/2023
68,3,$11104.92,9/19/2022
4,4,$2053.54,11/8/2022
63,1,$9210.03,2/6/2023
73,4,$9592.95,6/26/2022
100,3,$1286.75,1/30/2023
39,5,$4343.53,1/16/2023
78,3,$5135.93,11/17/2022
66,4,$1154.28,10/18/2022
54,3,$2945.37,6/27/2022
29,4,$4247.37,5/6/2022
17,3,$9354.14,2/26/2023
59,4,$2144.43,3/26/2023
88,4,$10734.55,2/19/2023
12,2,$7735.72,3/21/2023
28,4,$9098.43,1/9/2023
35,2,$6604.93,5/15/2022
72,3,$3679.59,1/9/2023
20,1,$5655.58,5/2/2022
28,1,$9367.22,5/10/2022
23,4,$7831.18,6/27/2022
20,3,$6113.41,11/17/2022
3,3,$10144.00,5/24/2023
88,2,$8870.23,7/5/2022
15,2,$9038.69,1/9/2023
100,1,$3159.43,10/5/2022
69,1,$9696.65,6/3/2023
40,3,$10622.12,6/15/2023
43,1,$5454.32,12/25/2022
93,1,$8972.25,7/1/2022
43,4,$8376.34,2/14/2023
92,4,$10417.56,12/21/2022
64,5,$9638.58,5/24/2022
79,5,$3974.48,11/16/2022
24,5,$10953.40,5/25/2022
16,4,$10804.92,5/23/2023
63,5,$10873.23,10/30/2022
33,4,$9103.90,6/13/2023
95,3,$5021.03,3/20/2023
68,4,$4671.16,6/27/2022
89,3,$4360.32,3/18/2023
48,1,$4352.02,6/22/2023
81,1,$10780.69,2/15/2023
14,5,$10296.11,5/27/2022
91,3,$1362.34,4/26/2022
22,4,$10285.13,1/22/2023
41,2,$4543.52,1/24/2023
71,4,$3696.78,11/4/2022
25,1,$3280.41,11/30/2022
26,4,$5501.39,6/25/2023
5,1,$10959.74,8/31/2022
66,3,$10531.86,6/20/2023
49,2,$10475.92,10/31/2022
64,1,$7290.96,5/2/2023
43,4,$4917.30,3/6/2023
49,4,$5059.01,11/13/2022
24,3,$4493.77,4/5/2022
49,3,$8518.51,12/31/2022
46,2,$3483.33,6/6/2022
42,3,$3228.44,11/21/2022
71,5,$6939.48,3/22/2023
91,1,$7348.56,3/3/2023
36,5,$8422.32,7/6/2023
30,2,$9038.77,11/8/2022
80,5,$10473.38,2/16/2023
15,3,$4932.40,9/20/2022
49,4,$4377.68,9/13/2022
63,2,$11049.33,8/2/2022
2,3,$8574.93,6/28/2023
8,3,$2992.69,3/5/2023
91,4,$1897.66,3/23/2023
24,3,$9892.41,7/15/2022
42,4,$8635.09,6/5/2022
92,4,$4548.06,1/8/2023
25,1,$10543.49,6/16/2022
91,2,$6294.10,11/18/2022
9,3,$2812.63,3/31/2023
72,3,$4558.56,4/22/2022
71,5,$9135.48,5/28/2022
14,5,$9115.98,6/7/2023
68,2,$2517.15,1/14/2023
96,5,$4576.39,2/21/2023
1,4,$2897.96,1/1/2023
54,5,$6856.46,4/8/2023
54,3,$7626.98,5/21/2023
28,1,$3611.90,10/8/2022
64,5,$6576.86,8/26/2022
78,4,$1420.61,9/4/2022
76,4,$10049.84,4/18/2022
68,3,$9131.10,5/20/2022
94,5,$4676.30,6/24/2023
20,3,$5491.73,12/8/2022
34,1,$1522.60,2/21/2023
48,2,$5854.39,7/13/2022
69,3,$6091.55,5/3/2022
12,3,$5178.21,12/8/2022
75,1,$6076.20,8/4/2022
98,4,$6853.27,7/16/2022
40,5,$4674.17,4/26/2022
51,5,$4142.26,5/6/2023
68,5,$1344.01,8/9/2022
17,4,$10934.24,5/29/2023
42,2,$8291.53,3/9/2023
69,3,$3708.18,5/22/2022
15,2,$4569.78,9/6/2022
78,1,$8035.51,6/3/2023
93,1,$6610.48,4/5/2022
81,3,$2020.96,4/5/2022
60,1,$4944.48,6/14/2023
33,2,$5881.99,1/26/2023
5,2,$2365.85,12/20/2022
5,2,$6896.87,5/9/2022
61,2,$4157.48,11/12/2022
86,5,$5105.69,8/21/2022
14,4,$2186.26,6/4/2022
52,4,$6336.20,3/27/2023
11,1,$7418.43,5/13/2023
70,5,$2238.44,1/6/2023
45,2,$1994.64,7/29/2022
84,2,$5091.58,10/8/2022
77,3,$8837.29,2/8/2023
84,4,$6705.43,12/11/2022
8,4,$4565.47,6/18/2023
43,2,$9774.66,4/5/2023
9,3,$10732.17,6/9/2022
35,1,$1527.12,7/27/2022
41,4,$2079.02,7/6/2022
81,4,$5843.21,11/4/2022
20,2,$2427.58,4/13/2023
99,5,$9517.27,12/10/2022
100,1,$2314.98,10/19/2022
92,5,$9567.33,6/18/2023
15,1,$8601.58,3/18/2023
28,4,$7486.23,8/15/2022
59,5,$10680.64,3/10/2023
2,5,$5284.18,3/20/2023
96,2,$9120.21,4/23/2022
34,4,$4059.57,6/25/2022
37,3,$3238.96,5/1/2023
36,2,$1274.35,9/9/2022
96,4,$9001.45,4/9/2023
46,4,$1169.81,4/11/2023
73,4,$9510.91,8/2/2022
49,3,$7809.66,1/15/2023
93,4,$9890.28,9/12/2022
23,1,$3554.97,6/29/2023
25,2,$3443.97,10/2/2022
98,1,$2427.24,2/27/2023
91,4,$7032.14,12/2/2022
38,1,$1883.66,2/12/2023
5,2,$2931.34,5/7/2022
8,1,$1730.54,6/3/2022
50,5,$1526.43,7/7/2022
90,3,$8078.14,6/17/2023
73,2,$2556.97,8/21/2022
68,3,$3623.65,1/30/2023
11,1,$10733.37,9/28/2022
40,1,$6333.05,11/4/2022
67,4,$2937.53,7/3/2023
60,3,$9413.00,2/20/2023
23,2,$10526.50,4/12/2022
82,4,$2508.90,6/13/2022
88,2,$9183.53,6/16/2022
93,3,$3981.58,6/22/2022
64,2,$2136.49,12/22/2022
46,1,$2447.64,6/27/2022
50,1,$5882.32,2/26/2023
15,1,$5322.83,6/29/2023
77,2,$5054.22,9/21/2022
30,1,$4614.28,4/4/2023
42,4,$3951.96,10/2/2022
96,1,$5651.71,10/29/2022
27,2,$7576.55,9/8/2022
67,4,$10929.56,5/1/2023
2,4,$10305.60,12/27/2022
39,2,$4792.41,5/5/2022
2,3,$5903.97,8/18/2022
89,3,$11045.70,1/11/2023
78,5,$8221.05,1/27/2023
98,1,$8133.41,6/9/2022
6,2,$5252.71,4/1/2023
84,3,$5254.97,9/15/2022
43,1,$4041.21,10/21/2022
2,5,$1627.42,4/7/2022
75,3,$1504.23,6/25/2023
23,1,$10424.06,12/18/2022
70,5,$4400.87,5/26/2023
16,2,$9798.50,8/27/2022
50,3,$3412.91,4/20/2022
75,2,$10443.16,5/29/2022
35,1,$10783.66,7/31/2022
70,4,$7875.63,3/14/2023
4,4,$4568.12,7/11/2022
70,5,$2615.40,5/11/2023
19,3,$9441.64,4/2/2023
73,5,$1585.87,12/18/2022
32,2,$9055.62,3/19/2023
72,3,$9116.01,6/11/2022
33,5,$1352.29,4/2/2023
51,5,$5104.29,1/23/2023
57,5,$6848.95,6/22/2022
52,4,$3418.29,1/18/2023
36,1,$2472.66,4/23/2022
96,2,$7068.80,11/7/2022
53,1,$8781.15,9/25/2022
68,4,$9689.86,7/4/2022
45,4,$9597.78,11/4/2022
22,5,$5286.25,11/4/2022
28,3,$4922.83,5/29/2022
6,5,$7281.56,9/22/2022
32,5,$3505.91,4/12/2023
28,3,$1769.19,2/22/2023
53,5,$3423.75,9/20/2022
77,1,$3840.56,11/10/2022
62,2,$6528.80,10/31/2022
19,1,$1256.63,5/24/2023
48,5,$10177.92,5/30/2022
66,2,$7938.62,3/14/2023
37,2,$2255.16,9/12/2022
43,4,$6972.11,5/27/2022
75,2,$9225.34,1/10/2023
52,5,$6542.27,11/6/2022
18,5,$7510.85,7/9/2023
49,5,$3901.93,1/10/2023
49,4,$8370.94,7/6/2023
80,4,$9911.74,5/15/2022
94,2,$10966.45,7/19/2022
57,1,$7093.33,4/6/2023
31,1,$10150.52,4/18/2022
62,1,$6062.29,5/9/2022
100,4,$8418.81,3/9/2023
96,1,$5763.18,5/4/2022
26,3,$1534.54,6/11/2023
4,1,$1803.50,5/2/2023
16,2,$2027.52,7/11/2022
38,2,$5708.53,8/11/2022
84,2,$6523.59,2/28/2023
51,5,$10114.83,4/16/2023
1,4,$6731.86,10/28/2022
53,3,$5060.13,1/21/2023
24,1,$8955.61,4/17/2023
13,2,$3279.06,8/2/2022
63,3,$2383.93,7/12/2022
44,1,$4699.11,8/4/2022
28,1,$5833.40,12/14/2022
90,4,$4727.21,11/18/2022
2,3,$6472.01,10/16/2022
97,5,$9658.00,4/17/2022
86,4,$10402.74,9/11/2022
54,2,$5676.83,2/11/2023
39,3,$9195.10,2/20/2023
84,5,$3615.33,8/28/2022
97,5,$5094.61,10/17/2022
11,3,$9018.27,5/2/2023
52,5,$8930.83,3/29/2023
55,5,$3689.52,5/5/2022
9,1,$5467.78,12/25/2022
5,2,$7637.95,8/23/2022
41,5,$9271.81,4/29/2022
62,5,$1549.59,12/6/2022
65,1,$2450.62,6/6/2022
85,1,$6605.58,6/28/2022
36,2,$2926.62,8/13/2022
49,1,$1582.01,7/10/2022
77,3,$2723.46,6/18/2023
80,2,$5308.72,2/10/2023
17,2,$9415.22,2/17/2023
46,3,$8665.66,7/23/2022
100,1,$8003.82,11/22/2022
99,3,$1486.05,5/4/2022
75,3,$8595.19,1/8/2023
20,5,$2270.24,7/9/2023
28,2,$5026.17,8/15/2022
81,5,$8983.67,4/14/2023
27,5,$8608.72,9/29/2022
32,2,$9249.35,9/1/2022
31,1,$5277.56,11/13/2022
8,3,$1012.57,9/21/2022
96,4,$3553.01,1/4/2023
76,1,$6335.85,6/8/2022
47,3,$3106.19,8/11/2022
59,2,$2540.51,5/15/2023
55,4,$3354.94,3/31/2023
84,3,$10174.84,7/10/2023
57,4,$4143.06,11/11/2022
5,3,$10885.14,6/14/2023
72,4,$7023.21,1/2/2023
37,4,$10309.09,3/10/2023
60,5,$3522.26,7/3/2022
6,3,$6255.77,5/25/2022
39,4,$3221.65,5/6/2023
12,2,$4456.03,5/8/2023
30,3,$4314.61,11/22/2022
88,3,$9185.04,9/3/2022
29,5,$10967.73,10/17/2022
75,4,$6921.68,5/14/2022
7,2,$5349.05,6/23/2022
61,4,$1446.00,12/24/2022
100,3,$6056.24,3/23/2023
9,4,$10218.58,9/11/2022
15,5,$1389.99,7/6/2023
42,5,$2035.55,2/4/2023
7,2,$4913.45,6/2/2023
26,5,$11108.55,2/22/2023
60,2,$8731.23,1/21/2023
30,4,$8433.36,9/24/2022
43,2,$1952.30,2/19/2023
67,1,$10559.15,8/10/2022
26,3,$3285.16,5/28/2023
23,3,$9700.41,5/28/2022
76,5,$1440.45,12/29/2022
40,1,$10838.55,5/21/2023
13,1,$7107.45,4/21/2023
45,5,$8209.52,8/5/2022
17,2,$9824.80,10/28/2022
59,1,$5491.28,2/10/2023
91,1,$10725.10,4/21/2023
48,1,$7518.25,5/3/2022
51,5,$8112.69,6/2/2022
71,1,$2706.68,6/25/2023
79,1,$10997.35,12/16/2022
94,2,$8891.15,10/30/2022
21,2,$6549.16,12/20/2022
69,2,$10964.32,1/1/2023
39,5,$6807.12,10/22/2022
31,5,$7025.11,12/9/2022
80,1,$3898.50,7/25/2022
1,3,$7639.83,5/6/2022
44,2,$6056.28,4/28/2023
48,4,$7721.19,9/2/2022
95,4,$9404.53,11/2/2022
1,1,$1199.22,3/21/2023
60,5,$5321.26,6/17/2022
29,5,$4336.56,6/23/2022
27,4,$6438.15,9/1/2022
27,3,$4971.29,6/22/2022
31,2,$6843.99,11/23/2022
57,1,$7201.12,1/13/2023
41,1,$2273.41,5/31/2022
27,5,$1080.40,5/3/2023
93,4,$10180.93,10/20/2022
96,1,$9812.13,12/10/2022
4,3,$4938.34,5/8/2022
9,5,$8479.38,7/4/2023
86,3,$4613.78,8/17/2022
3,2,$4626.26,2/10/2023
6,4,$8745.49,12/31/2022
56,5,$2556.13,1/27/2023
77,3,$3230.59,12/1/2022
66,5,$8513.70,6/28/2022
19,1,$4764.25,12/12/2022
63,5,$7700.36,3/29/2023
38,3,$4403.94,12/14/2022
52,5,$6954.01,8/21/2022
97,2,$7959.38,6/3/2022
16,2,$3861.63,10/27/2022
19,4,$6776.57,9/25/2022
79,1,$5091.36,4/17/2023
27,5,$8322.99,11/4/2022
100,1,$8998.72,8/15/2022
2,4,$10102.08,5/18/2022
65,3,$3642.25,7/17/2022
10,3,$9364.67,3/22/2023
79,3,$4073.68,12/21/2022
24,3,$5650.88,11/6/2022
38,3,$4949.85,11/9/2022
98,3,$5793.46,3/5/2023
37,4,$10673.04,10/3/2022
75,2,$2439.39,3/30/2023
93,3,$3555.28,7/6/2023
34,2,$9308.58,8/8/2022
24,4,$10537.61,4/25/2023
64,5,$6347.62,3/25/2023
24,5,$2007.72,7/10/2023
27,3,$9672.71,1/1/2023
20,3,$1903.02,6/29/2022
19,2,$3199.89,9/17/2022
82,4,$6070.45,11/18/2022
37,1,$9949.42,2/2/2023
49,4,$3042.41,7/4/2022
23,5,$4791.24,3/16/2023
76,4,$6899.20,9/19/2022
57,3,$7591.90,11/13/2022
71,1,$9545.70,7/1/2022
37,2,$5869.91,5/13/2022
41,3,$7925.19,5/8/2022
99,3,$5666.72,3/7/2023
48,4,$7471.19,6/17/2022
49,3,$7980.67,1/20/2023
62,3,$8237.99,6/4/2022
34,3,$9174.75,4/11/2022
25,5,$1408.39,4/21/2022
6,1,$1395.76,3/5/2023
10,1,$4571.76,2/10/2023
4,1,$9293.37,2/9/2023
18,5,$2302.37,8/10/2022
54,3,$5042.30,6/12/2022
86,1,$6160.75,6/3/2022
91,1,$9566.14,12/12/2022
23,5,$5398.23,5/11/2022
84,5,$5395.56,10/18/2022
19,2,$1969.86,5/8/2022
41,1,$8921.69,11/16/2022
48,4,$3718.88,2/11/2023
42,1,$10701.30,9/3/2022
87,4,$10884.89,9/20/2022
19,2,$7990.33,7/4/2023
72,3,$3439.66,10/27/2022
33,5,$10630.04,6/25/2023
26,2,$3654.44,9/11/2022
99,4,$8264.72,11/19/2022
31,1,$5712.95,12/10/2022
99,5,$2538.74,9/26/2022
57,1,$8325.32,10/28/2022
14,3,$6961.65,3/28/2023
86,4,$9409.20,2/7/2023
68,3,$3088.40,12/2/2022
66,5,$6676.84,3/11/2023
75,2,$5406.71,4/5/2022
68,2,$6901.72,4/24/2022
14,1,$7465.91,9/12/2022
95,2,$8259.88,1/1/2023
71,4,$2021.82,10/30/2022
39,3,$7882.66,1/15/2023
82,2,$2690.51,2/24/2023
33,4,$1291.36,12/20/2022
36,5,$3810.86,10/15/2022
76,5,$10099.02,5/4/2022
33,5,$6420.96,10/30/2022
25,4,$8911.77,10/9/2022
66,5,$10186.21,6/28/2022
5,2,$6062.14,5/9/2023
22,1,$4236.73,5/9/2022
65,2,$10969.09,4/13/2022
76,1,$6966.65,3/30/2023
56,4,$3278.39,6/25/2022
57,1,$1766.92,1/19/2023
82,2,$1261.63,1/24/2023
88,4,$6044.33,2/9/2023
95,4,$6859.07,3/22/2023
52,4,$9280.63,5/18/2022
3,2,$8378.64,8/24/2022
30,1,$4636.14,2/5/2023
47,4,$5084.32,6/25/2023
70,1,$2276.78,5/6/2022
80,1,$8953.93,1/17/2023
77,1,$8342.20,7/25/2022
84,5,$5043.57,6/3/2022
13,4,$7319.25,6/9/2023
6,4,$2275.38,11/7/2022
37,5,$9995.31,2/24/2023
49,5,$8924.54,12/4/2022
40,4,$8746.63,7/25/2022
83,1,$1039.76,4/26/2022
55,4,$2625.65,4/10/2022
44,5,$9853.49,1/7/2023
4,3,$7597.78,11/15/2022
82,1,$2611.82,10/1/2022
39,4,$7493.50,5/18/2023
81,3,$8929.19,9/5/2022
41,1,$10650.71,5/21/2022
54,5,$5595.08,5/14/2022
46,3,$3017.28,5/19/2022
75,2,$1049.26,1/3/2023
76,1,$6380.68,9/23/2022
34,5,$10981.98,1/30/2023
24,2,$4641.95,2/15/2023
8,4,$10727.51,1/23/2023
15,5,$10806.68,2/12/2023
76,2,$1696.03,4/14/2023
19,2,$10094.02,2/18/2023
45,1,$8054.00,7/3/2023
75,3,$9997.84,4/9/2022
2,1,$6909.00,5/17/2022
10,1,$4404.96,7/15/2022
45,5,$5334.90,9/8/2022
6,4,$2171.83,2/26/2023
11,2,$7937.38,6/8/2022
58,3,$7061.15,2/1/2023
86,3,$3408.65,7/12/2023
82,5,$5026.92,8/3/2022
76,1,$9038.67,8/25/2022
79,3,$10305.63,7/22/2022
4,4,$1583.88,1/11/2023
40,4,$8472.50,4/16/2023
93,5,$9717.19,5/27/2022
21,1,$2409.61,8/7/2022
96,5,$2415.87,1/24/2023
96,3,$9819.37,12/25/2022
