customer_id,service_id,purchase_amount,purchase_date
39,5,$3586.81,01/10/2021
39,5,$5891.14,02/01/2021
36,3,$3781.99,08/14/2021
33,1,$5714.08,10/19/2021
35,1,$6269.75,06/25/2020
30,3,$1457.62,06/04/2020
42,2,$3384.75,10/31/2021
31,2,$2482.57,10/28/2020
44,1,$1519.18,04/22/2020
36,4,$4044.77,03/19/2021
39,2,$7673.90,10/13/2021
36,1,$4376.81,06/27/2020
30,5,$742.76,11/14/2020
42,1,$6454.14,05/23/2021
38,3,$7329.11,01/18/2022
43,2,$346.32,01/22/2020
44,2,$7162.01,03/10/2022
36,3,$8394.34,09/21/2020
36,4,$1847.51,02/24/2021
38,1,$5671.82,06/09/2020
42,5,$5058.71,04/22/2021
42,1,$5957.16,12/18/2021
35,4,$1660.75,12/21/2020
41,5,$7693.48,08/13/2021
30,2,$9716.47,02/04/2022
37,5,$6546.50,07/15/2021
33,4,$9523.66,01/21/2022
36,5,$425.57,02/23/2021
32,1,$1573.78,10/07/2020
36,3,$9146.62,02/11/2020
38,4,$1402.16,08/06/2021
44,5,$662.89,01/01/2021
37,3,$7837.99,10/01/2021
36,2,$8488.77,09/26/2020
31,3,$6960.22,08/04/2020
44,2,$7157.28,01/16/2022
32,1,$9229.56,08/10/2021
39,1,$660.06,01/12/2022
37,4,$8446.28,11/29/2021
41,1,$7561.58,11/30/2021
43,5,$7202.89,05/08/2020
43,1,$4311.07,05/24/2020
33,2,$6385.85,11/24/2020
34,1,$8881.22,09/17/2020
43,2,$1547.26,12/27/2020
31,3,$8785.20,04/23/2020
40,1,$8818.48,01/23/2022
32,5,$7473.40,06/12/2020
41,2,$9317.17,11/03/2020
39,4,$6242.14,02/16/2020
35,1,$5078.06,01/25/2021
43,5,$8972.63,09/20/2020
32,4,$8106.55,04/19/2021
34,1,$6689.74,03/23/2022
35,3,$8335.86,08/14/2020
35,2,$5283.97,11/07/2021
40,5,$6813.33,02/14/2022
38,3,$6694.09,10/19/2020
36,1,$928.76,03/23/2021
44,4,$9123.26,04/29/2021
39,1,$3172.15,03/28/2022
42,3,$3166.37,03/04/2020
40,5,$1079.83,10/25/2020
39,5,$5237.96,10/17/2021
33,4,$5535.01,04/16/2021
37,2,$7665.67,11/29/2020
41,3,$3798.84,05/02/2021
30,5,$7332.81,02/09/2020
38,5,$9241.05,01/25/2022
38,5,$1574.62,04/25/2020
32,1,$9877.63,03/14/2020
36,5,$2471.84,06/24/2021
40,5,$7637.51,10/25/2020
37,3,$7334.75,10/01/2021
41,2,$4012.36,05/05/2020
32,4,$960.91,05/19/2020
33,2,$3555.14,09/01/2021
34,1,$1724.36,02/02/2020
32,2,$3895.29,05/22/2020
35,3,$4823.37,11/28/2021
45,5,$122.09,10/04/2020
42,2,$3724.37,03/25/2022
33,1,$8544.59,01/14/2020
38,3,$3375.98,08/20/2021
37,5,$7273.31,03/03/2021
44,3,$3406.88,05/11/2021
34,2,$1002.60,05/13/2021
34,1,$7232.48,03/07/2020
34,4,$5528.84,03/04/2021
40,3,$3120.29,09/04/2021
42,5,$974.41,03/07/2022
33,2,$443.30,02/02/2022
33,1,$7426.22,10/17/2021
38,1,$9570.78,09/09/2020
31,4,$621.41,12/31/2020
32,3,$47.65,01/19/2021
45,3,$1339.94,12/16/2021
40,4,$5857.79,12/20/2020
40,5,$2275.72,09/15/2021
32,3,$4148.17,03/17/2020
45,5,$1674.69,08/27/2020
38,2,$2496.14,10/05/2021
43,2,$5811.84,02/28/2022
34,3,$8074.88,11/04/2020
30,5,$7229.25,07/12/2021
42,1,$7715.59,06/04/2021
45,4,$8065.04,05/22/2020
37,1,$4816.01,05/02/2021
37,1,$4532.61,06/11/2021
36,1,$7102.80,03/17/2022
44,1,$9989.23,06/25/2020
40,1,$108.06,08/08/2021
42,3,$9272.18,09/21/2020
34,2,$1104.37,02/02/2020
35,2,$5890.05,06/28/2020
36,5,$2573.91,05/18/2021
37,1,$5139.61,04/16/2020
42,5,$3697.11,06/06/2020
40,5,$1383.85,10/18/2021
41,3,$6210.96,01/02/2022
37,1,$1815.07,03/17/2022
42,2,$3326.11,03/16/2022
45,1,$9726.58,09/12/2021
41,4,$9957.94,09/26/2021
36,4,$8999.04,12/24/2021
41,2,$4336.63,11/12/2021
37,3,$3178.94,08/16/2020
37,5,$6351.52,07/17/2020
45,4,$3861.22,01/20/2022
36,3,$9026.99,05/24/2020
35,2,$9784.29,03/04/2020
34,3,$3194.20,03/10/2020
32,5,$3072.17,01/09/2022
35,1,$7192.23,01/08/2020
43,4,$2685.29,09/17/2021
45,1,$6520.85,03/03/2021
40,3,$7818.12,04/04/2021
33,4,$6405.38,08/21/2020
32,5,$2844.52,01/25/2020
35,3,$3113.99,03/06/2022
44,1,$7925.00,06/09/2020
39,5,$8625.43,09/19/2021
43,5,$8561.03,10/03/2020
37,4,$3523.13,08/27/2020
30,1,$5452.87,03/30/2022
37,2,$2358.40,02/06/2021
35,1,$1171.78,04/11/2020
45,4,$5985.24,12/09/2021
43,5,$6276.62,01/25/2021
36,1,$9933.93,12/26/2020
41,1,$535.42,04/09/2020
33,4,$4906.18,04/13/2020
45,3,$4988.01,04/19/2020
30,1,$1176.94,01/21/2022
35,1,$4939.23,03/02/2022
42,4,$3832.20,12/01/2021
34,4,$7914.90,04/26/2020
42,4,$2108.98,10/06/2020
41,2,$3172.49,04/03/2020
44,1,$1890.96,10/25/2020
32,4,$6124.27,01/29/2021
45,2,$4346.32,12/09/2021
38,1,$8402.61,02/13/2020
43,3,$1172.89,02/08/2022
39,4,$1723.87,05/18/2020
34,4,$4297.26,01/08/2021
31,5,$7410.79,11/09/2020
38,4,$1238.51,10/03/2021
32,2,$8889.86,12/26/2021
41,5,$370.68,06/16/2021
42,4,$8302.52,07/21/2021
31,2,$4985.45,04/24/2021
30,1,$9338.08,07/20/2020
38,3,$3756.11,08/04/2020
40,5,$5907.09,01/19/2021
37,3,$5954.63,12/04/2021
44,1,$9940.40,06/29/2020
40,5,$7860.68,07/06/2020
36,4,$1841.22,02/24/2022
39,1,$5373.69,04/27/2021
38,3,$3629.98,02/08/2020
38,5,$3295.18,05/23/2021
33,2,$3247.72,03/06/2020
40,1,$369.34,09/19/2021
35,5,$3893.03,04/15/2020
41,2,$6641.95,06/13/2020
33,4,$8233.43,06/13/2020
32,4,$3116.72,06/17/2021
42,5,$1883.81,07/12/2020
40,1,$2647.82,03/13/2020
34,1,$9846.20,07/24/2021
40,1,$2603.48,05/19/2021
33,5,$283.92,03/09/2022
35,1,$1453.79,06/22/2021
31,1,$8195.97,11/09/2021
43,4,$6192.60,08/23/2020
43,4,$3557.60,03/27/2022
39,2,$7741.05,06/08/2020
39,1,$8529.27,04/12/2021
37,2,$2811.82,06/19/2021
39,4,$2816.26,09/27/2021
35,5,$5503.39,05/07/2021
45,3,$7249.86,03/09/2020
30,1,$7172.44,01/16/2020
37,3,$9181.71,01/13/2020
30,2,$4703.39,01/18/2021
33,4,$5551.89,03/11/2021
38,5,$4585.04,11/02/2020
35,1,$9640.09,10/24/2020
36,4,$1549.03,10/01/2021
31,3,$108.83,12/11/2020
38,3,$6949.95,07/23/2020
41,3,$6258.09,08/05/2020
31,5,$4377.71,08/31/2020
43,1,$7278.36,01/13/2020
44,5,$5921.12,03/01/2021
35,2,$170.47,02/19/2021
40,2,$9276.26,02/06/2020
41,2,$8719.84,06/10/2021
31,1,$1081.96,02/01/2022
35,4,$6537.17,11/16/2020
43,3,$594.87,12/07/2021
45,1,$5385.16,05/02/2021
34,2,$1777.03,03/10/2020
35,5,$2056.64,04/12/2021
44,3,$8664.29,05/02/2020
40,4,$5563.89,01/24/2022
38,5,$9709.02,07/28/2021
36,1,$1378.68,11/11/2021
30,1,$6219.33,08/07/2021
33,4,$1149.85,03/04/2022
43,3,$1134.71,10/17/2021
40,1,$7017.23,07/25/2021
35,1,$4780.50,10/24/2021
34,5,$9750.71,05/17/2020
45,5,$2069.74,03/09/2020
41,1,$7122.04,03/14/2021
34,3,$8673.17,10/11/2021
30,2,$9874.56,09/11/2021
40,4,$8998.84,02/21/2020
38,5,$7220.93,08/29/2020
35,1,$5237.04,02/12/2020
31,2,$2669.33,03/14/2020
31,3,$9383.48,03/13/2020
35,2,$4179.02,09/10/2021
41,1,$1006.56,01/31/2021
32,3,$5968.40,07/18/2020
38,5,$4265.39,05/29/2020
32,1,$3876.67,07/23/2020
38,2,$3486.44,10/05/2021
45,3,$2441.53,08/23/2020
42,4,$3030.35,03/23/2021
33,3,$4155.07,07/28/2021
44,5,$5549.73,04/04/2020
41,2,$3087.53,08/30/2020
30,5,$6780.59,10/13/2021
31,2,$4261.52,11/17/2020
39,5,$1133.62,01/06/2020
42,5,$1354.93,11/07/2021
40,5,$9960.20,06/23/2020
31,1,$9899.02,08/16/2021
35,2,$5353.42,04/01/2020
32,2,$5369.11,07/28/2020
45,1,$4742.12,01/06/2020
31,5,$3202.91,12/26/2021
30,3,$7319.27,12/01/2020
40,3,$6502.91,11/04/2020
37,5,$3177.17,02/23/2020
37,4,$7905.15,09/25/2021
30,2,$4351.30,12/25/2021
45,2,$9058.07,06/29/2020
42,1,$7899.78,08/29/2020
34,5,$2773.68,12/29/2020
32,2,$1806.14,11/03/2020
33,5,$9985.24,12/30/2020
40,1,$1110.26,04/17/2020
31,2,$9755.27,04/01/2022
37,2,$3801.54,10/29/2020
37,4,$9762.42,08/30/2021
30,5,$9399.33,12/23/2021
34,1,$9723.91,01/29/2021
33,5,$426.05,08/18/2020
32,1,$9429.99,09/04/2021
31,2,$400.23,03/01/2021
37,5,$8289.54,08/26/2021
38,5,$1170.79,02/25/2021
33,3,$4247.37,05/08/2020
37,4,$9891.66,06/25/2020
41,4,$5460.40,02/23/2020
38,4,$1308.66,03/20/2021
36,1,$9177.08,05/29/2020
42,4,$3280.97,10/19/2021
39,3,$3892.00,07/17/2020
44,5,$8117.26,11/04/2020
31,1,$6539.58,07/23/2020
44,1,$8329.68,10/20/2020
44,4,$1579.08,02/07/2021
31,5,$7985.04,09/09/2021
36,1,$6899.32,03/13/2020
38,4,$519.37,09/24/2020
44,5,$9350.57,04/18/2021
45,2,$75.86,02/22/2021
40,1,$5794.39,06/02/2020
35,2,$4828.32,07/02/2020
31,4,$6831.01,02/25/2020
36,3,$8658.18,06/15/2021
44,3,$1701.80,04/30/2021
38,1,$1810.85,01/22/2022
43,4,$3079.38,05/07/2021
35,3,$3944.64,01/22/2020
35,3,$5710.95,12/20/2021
35,2,$1790.22,01/26/2021
31,3,$9571.79,03/10/2021
41,5,$9630.87,07/10/2021
32,4,$3978.34,03/13/2022
35,2,$1525.78,04/03/2020
39,5,$5068.97,12/30/2021
40,3,$9825.34,04/30/2021
39,2,$8239.69,04/27/2021
43,5,$1821.95,03/24/2022
40,5,$4528.94,09/21/2020
45,2,$8755.60,04/14/2020
34,3,$1476.97,11/28/2020
43,3,$4577.78,05/10/2020
40,5,$3840.13,10/04/2020
36,5,$5083.43,05/23/2020
31,4,$4430.63,11/02/2021
30,2,$8774.77,07/19/2021
35,3,$7083.04,04/25/2020
43,4,$8892.18,09/16/2020
36,4,$3378.43,05/01/2020
32,1,$3001.45,02/28/2021
36,3,$9252.57,12/20/2020
37,5,$9786.11,07/09/2021
39,4,$9186.15,01/31/2020
30,3,$4351.52,05/05/2020
36,1,$5319.39,06/27/2021
32,5,$369.99,11/10/2021
42,1,$5570.64,02/01/2022
44,2,$4869.01,07/12/2021
43,4,$2770.91,04/09/2020
36,1,$9324.24,01/02/2022
32,3,$3195.54,09/19/2020
34,3,$4277.46,02/06/2021
45,5,$1590.06,01/10/2022
35,2,$9552.09,04/20/2021
35,5,$7686.41,10/26/2020
38,3,$7376.07,02/11/2020
38,5,$7941.68,03/30/2022
34,4,$4871.68,03/07/2020
35,2,$690.50,07/30/2020
45,1,$9680.74,03/07/2022
41,2,$604.75,11/19/2020
32,3,$9715.29,08/01/2021
37,5,$9850.21,04/18/2020
34,2,$5689.16,09/07/2020
36,4,$3058.98,08/11/2021
44,5,$4392.98,07/02/2021
44,1,$9919.22,06/30/2020
41,2,$7192.67,05/05/2020
40,3,$6298.71,02/21/2020
41,2,$7632.04,07/10/2020
38,1,$6927.44,04/12/2021
36,2,$2884.98,06/14/2021
40,2,$7436.12,03/16/2020
39,3,$7689.98,03/27/2022
39,2,$685.87,01/11/2020
35,1,$7435.17,03/28/2020
32,5,$2508.95,06/07/2020
42,5,$6757.16,06/18/2021
45,4,$1840.14,01/25/2021
36,4,$3763.77,02/18/2022
42,1,$2699.12,05/21/2020
32,2,$9532.85,08/25/2020
44,5,$7820.59,10/02/2021
36,5,$7330.02,03/09/2020
38,2,$63.04,07/28/2020
33,5,$1012.65,07/16/2021
43,4,$2171.91,10/21/2021
32,3,$1193.68,04/06/2021
44,2,$5164.73,11/13/2020
38,4,$3165.77,08/31/2021
41,4,$3312.99,10/12/2021
37,4,$4630.25,07/09/2020
37,4,$5821.71,08/04/2021
45,3,$1224.06,02/05/2020
39,2,$3071.73,10/20/2020
40,3,$182.50,01/24/2022
30,1,$1269.48,04/26/2021
38,2,$7796.94,02/24/2021
35,2,$2734.10,04/28/2021
37,4,$7351.57,12/12/2021
30,2,$6610.36,02/18/2020
35,2,$4585.86,09/04/2020
43,3,$2564.09,12/23/2020
45,2,$2741.97,11/19/2020
37,4,$8978.53,08/09/2021
36,3,$8025.29,05/24/2020
34,2,$9848.49,12/19/2021
34,2,$2136.39,09/26/2020
36,2,$6896.48,08/23/2021
34,5,$7805.33,07/23/2021
37,4,$8136.91,08/12/2021
41,1,$1792.77,08/12/2021
42,1,$8400.09,04/24/2021
30,2,$1886.88,01/18/2020
34,1,$6584.40,01/15/2021
42,3,$5407.87,11/21/2020
44,5,$7833.66,05/07/2020
43,1,$9456.56,08/14/2021
39,2,$5645.99,01/16/2021
36,3,$8739.26,04/02/2021
31,2,$514.46,08/05/2020
40,3,$5175.25,03/19/2020
44,1,$7278.79,03/30/2022
33,5,$5490.11,11/18/2021
32,3,$395.15,09/28/2021
35,1,$2720.50,12/11/2020
32,5,$9465.13,04/09/2021
30,1,$8306.39,06/02/2020
40,5,$2589.51,05/22/2021
36,3,$4819.40,03/20/2021
40,5,$5449.86,12/25/2021
41,1,$859.57,04/11/2020
33,5,$9794.92,07/05/2020
43,3,$8035.11,10/05/2021
40,3,$3507.99,11/20/2020
30,5,$2250.23,05/15/2021
36,3,$3732.78,02/17/2021
45,4,$7693.21,03/18/2020
34,4,$9752.18,09/15/2020
31,2,$9067.39,09/15/2021
44,3,$402.19,08/10/2020
34,3,$1617.22,04/16/2020
30,3,$9377.76,06/23/2020
34,4,$3651.52,09/10/2021
44,5,$7656.95,11/23/2020
34,3,$5283.48,05/11/2021
36,1,$8700.71,01/25/2022
37,2,$1927.40,04/08/2021
40,3,$9408.01,11/03/2021
34,1,$7259.98,05/06/2020
45,2,$5524.49,12/11/2020
39,5,$4300.16,01/06/2022
42,3,$6228.36,11/28/2020
43,2,$1649.55,01/31/2021
43,3,$4446.03,12/14/2020
33,5,$1915.42,08/30/2020
34,4,$8446.51,09/20/2020
31,4,$6921.70,04/30/2021
45,4,$9744.21,07/20/2021
43,4,$5230.53,04/20/2021
33,3,$350.45,01/02/2020
41,1,$6639.51,01/02/2021
36,2,$4471.56,08/07/2020
34,1,$3741.71,09/01/2020
38,3,$7502.94,01/16/2020
34,2,$1463.31,01/19/2022
31,5,$8038.36,08/24/2020
37,2,$440.23,01/20/2021
45,5,$6660.01,07/04/2020
30,3,$1630.20,07/09/2020
32,5,$2753.48,06/03/2021
45,1,$758.83,03/18/2021
38,4,$873.10,07/24/2021
31,5,$1096.34,07/27/2020
39,4,$8817.12,07/05/2021
35,2,$345.62,07/01/2021
32,1,$7564.72,07/01/2020
42,1,$2828.29,04/03/2020
30,3,$1840.06,01/15/2020
42,1,$6738.89,01/21/2021
36,1,$1548.68,04/22/2021
33,4,$5818.94,03/17/2022
45,3,$1449.44,10/24/2021
43,2,$2458.60,02/21/2020
35,2,$7259.93,01/02/2020
34,4,$4858.53,02/05/2020
41,5,$2546.46,05/01/2020
45,3,$2551.47,10/29/2020
44,2,$3000.13,05/05/2020
32,5,$4670.87,02/17/2022
30,1,$8692.07,05/30/2021
43,5,$1993.35,12/29/2021
33,2,$508.21,03/07/2021
30,3,$7876.54,06/02/2021
38,5,$6604.93,01/06/2022
36,5,$4375.99,04/21/2021
41,4,$9677.12,08/06/2021
31,3,$8401.11,12/07/2020
30,5,$9361.49,02/21/2021
42,4,$2565.25,03/31/2021
44,5,$6643.87,02/19/2021
38,2,$3182.46,11/23/2020
36,5,$334.19,01/19/2021
43,5,$7772.29,06/17/2020
32,2,$1420.81,10/24/2021
39,5,$1749.52,01/03/2022
30,1,$3183.13,04/11/2021
34,5,$4359.22,07/28/2020
35,3,$7584.95,02/08/2020
43,4,$784.23,05/25/2021
35,5,$4794.04,07/09/2020
33,1,$6936.26,12/13/2020
32,4,$105.53,02/01/2022
42,1,$5483.27,07/20/2021
31,4,$2955.20,06/07/2020
44,1,$6204.72,08/11/2020
44,1,$4202.41,02/25/2022
33,5,$9326.01,08/13/2020
34,4,$3256.21,02/26/2022
37,2,$8100.33,01/26/2020
39,2,$5605.85,06/27/2021
38,5,$5354.71,11/28/2020
37,1,$9222.31,01/14/2021
31,2,$6539.11,09/01/2021
35,3,$6629.16,09/02/2020
39,2,$6480.87,06/30/2021
33,2,$5609.68,05/07/2021
40,3,$6816.07,02/20/2022
38,4,$1799.58,03/30/2021
32,2,$1636.92,10/31/2020
42,1,$7390.79,05/30/2021
38,2,$9434.99,02/27/2020
42,5,$4410.55,02/25/2022
39,2,$4974.28,09/14/2020
39,1,$3905.94,09/24/2021
37,1,$8201.56,02/03/2021
39,3,$6221.69,03/10/2020
45,2,$1815.27,10/09/2020
32,2,$9871.26,09/06/2021
44,1,$6699.74,08/26/2020
39,1,$6705.80,11/12/2020
34,3,$1942.84,10/03/2021
35,5,$8260.32,01/08/2021
45,5,$8644.94,02/15/2020
45,5,$5835.00,02/17/2021
38,4,$3044.43,12/14/2021
44,1,$9771.40,10/13/2021
41,2,$9476.41,04/07/2020
31,4,$1645.79,06/20/2021
41,2,$1531.63,04/05/2020
40,1,$755.63,02/11/2020
30,5,$9131.73,12/06/2021
35,3,$4679.53,01/04/2020
41,4,$5614.24,05/15/2020
41,5,$2538.33,06/04/2021
36,3,$4444.00,01/03/2020
31,1,$1015.54,07/10/2020
42,1,$880.82,05/21/2021
38,4,$8965.21,09/24/2020
45,3,$723.99,12/16/2020
35,1,$4018.54,01/06/2020
30,4,$2888.32,04/04/2020
37,5,$8697.28,03/30/2022
35,1,$6470.97,01/23/2021
41,1,$6192.54,12/24/2021
39,3,$4868.09,05/14/2020
35,1,$2826.82,01/11/2020
42,4,$4186.30,02/02/2020
45,2,$7605.61,10/01/2020
35,4,$3653.32,09/22/2021
32,1,$1137.07,02/27/2021
31,1,$3334.39,02/10/2020
35,5,$4957.92,12/09/2021
37,4,$247.09,07/14/2020
39,2,$3152.21,09/12/2021
39,3,$2613.26,08/08/2021
34,1,$9446.17,04/13/2020
36,1,$231.96,09/29/2021
43,2,$7813.13,08/21/2021
41,2,$5833.69,02/27/2022
44,3,$177.24,09/11/2020
42,1,$4940.76,03/21/2021
44,3,$6032.55,09/12/2020
32,5,$5279.25,12/07/2021
35,3,$7587.91,02/13/2020
40,5,$6130.24,09/22/2021
45,4,$6943.26,01/10/2022
43,2,$5651.63,12/30/2020
38,3,$6042.97,01/26/2020
42,3,$2987.49,06/27/2021
35,5,$141.26,03/19/2022
43,1,$8474.61,03/19/2020
32,4,$5913.81,04/04/2022
36,2,$385.52,12/17/2020
30,4,$3854.66,05/14/2021
36,2,$3302.23,04/10/2021
33,3,$4373.64,06/22/2021
41,5,$1318.75,08/22/2021
40,1,$9602.06,03/10/2020
36,5,$1157.41,06/16/2020
41,3,$717.76,05/01/2020
44,2,$3704.70,05/16/2020
45,3,$707.19,03/11/2021
43,2,$6507.93,06/29/2020
33,3,$2004.99,06/13/2020
39,3,$5626.65,12/26/2020
42,1,$386.24,01/01/2021
45,2,$3215.97,01/13/2021
32,4,$7457.43,02/08/2022
42,5,$6006.16,12/23/2021
44,2,$8987.18,09/03/2020
42,2,$4456.85,02/01/2022
45,2,$4344.46,04/08/2020
38,1,$7097.21,10/24/2021
37,4,$9962.79,06/12/2020
31,2,$1735.86,10/28/2020
32,4,$6299.74,07/29/2020
43,3,$5406.20,01/13/2020
32,5,$4105.35,06/07/2020
32,5,$2074.44,02/23/2021
44,4,$3567.37,04/20/2020
45,1,$9321.54,10/15/2021
40,3,$2114.21,02/05/2020
41,4,$8348.98,03/06/2022
40,1,$362.85,08/10/2021
31,1,$6023.57,03/22/2020
45,2,$3936.87,02/24/2022
33,2,$738.51,06/28/2020
38,4,$4605.98,01/21/2022
39,4,$345.84,09/19/2020
36,1,$9289.56,12/25/2021
37,4,$9981.35,10/20/2020
38,3,$6463.64,11/27/2021
33,5,$5599.50,05/05/2020
36,3,$8745.97,12/04/2021
34,5,$765.01,03/30/2020
40,5,$773.94,12/21/2021
40,5,$9443.41,09/07/2021
32,3,$331.73,01/17/2020
33,3,$3284.48,01/09/2021
42,1,$5618.28,07/03/2021
41,1,$923.58,04/18/2021
37,5,$128.84,11/04/2021
44,2,$2652.31,04/30/2020
41,1,$5769.90,04/01/2021
39,4,$4971.67,09/01/2020
42,4,$6119.79,01/11/2020
31,3,$3550.10,02/24/2022
33,1,$4208.81,05/06/2021
32,5,$564.67,12/06/2021
38,4,$3042.11,12/22/2020
35,2,$1167.38,05/01/2021
37,1,$2850.16,07/23/2020
35,3,$9429.97,04/25/2020
41,2,$6076.08,03/09/2020
41,2,$4684.48,03/24/2021
40,3,$2319.91,03/07/2021
45,3,$905.90,10/03/2021
45,5,$4475.55,05/27/2021
37,4,$1460.90,08/05/2020
45,2,$8949.00,01/19/2020
43,5,$4243.93,10/07/2020
36,1,$4038.32,02/26/2020
42,3,$1826.68,04/30/2020
34,5,$6065.94,01/20/2020
31,3,$5970.88,07/17/2021
45,2,$8044.94,03/09/2021
45,1,$5667.26,07/19/2021
34,5,$2265.24,10/28/2020
44,4,$8312.03,11/13/2021
41,5,$4977.52,03/24/2021
45,3,$6231.85,03/28/2020
39,2,$8394.77,10/31/2020
45,3,$3834.26,04/23/2020
37,1,$1868.00,08/24/2021
44,2,$2810.05,06/15/2021
37,2,$1371.99,09/06/2021
45,2,$5736.38,08/18/2020
34,5,$92.99,01/12/2022
39,4,$5160.54,06/06/2020
36,1,$1723.13,07/03/2020
36,5,$5809.40,04/24/2021
38,4,$7484.15,03/05/2022
35,4,$3453.05,04/02/2021
32,4,$8204.30,07/09/2021
40,4,$5671.81,08/13/2021
37,3,$7029.34,07/04/2021
41,3,$8859.31,06/11/2021
40,5,$7314.23,03/15/2020
40,1,$2589.67,10/21/2020
44,4,$8198.99,04/18/2021
31,3,$3563.76,01/28/2021
35,2,$5767.75,04/18/2020
40,2,$1364.79,10/29/2020
45,4,$7620.80,09/14/2021
31,3,$1996.68,01/27/2020
30,2,$4371.60,07/21/2020
33,2,$5681.54,09/20/2021
33,1,$3975.59,09/20/2021
39,5,$1893.74,01/16/2021
45,5,$3670.62,09/01/2021
42,4,$9422.80,12/28/2020
36,2,$2185.71,11/25/2020
39,1,$6372.04,01/11/2022
43,3,$916.09,11/01/2021
42,1,$1578.75,02/17/2020
34,5,$6819.04,04/10/2021
42,2,$5837.91,09/09/2021
44,1,$3054.39,01/27/2021
35,1,$8982.54,02/08/2021
45,5,$3338.52,02/13/2022
33,1,$5070.40,06/06/2021
36,5,$8347.74,05/22/2020
38,1,$4802.68,04/24/2021
41,2,$8176.99,02/06/2020
41,3,$3539.08,11/03/2020
32,1,$8532.12,10/26/2020
37,5,$8896.49,08/04/2020
43,3,$2615.84,03/26/2020
45,5,$4053.04,11/24/2020
42,3,$4868.68,12/22/2021
37,2,$4771.47,06/12/2021
39,4,$3334.74,09/20/2020
33,5,$4436.39,01/02/2020
40,5,$1909.02,04/19/2020
44,2,$4088.88,11/21/2020
38,2,$279.42,06/14/2021
31,4,$9083.53,04/30/2020
34,2,$8866.78,01/29/2022
34,3,$8569.06,04/03/2022
36,3,$8985.88,09/11/2020
41,2,$5984.96,01/25/2022
33,4,$9428.82,02/28/2020
43,3,$4057.33,03/08/2022
33,4,$8668.15,04/12/2021
44,5,$9236.24,07/09/2021
33,3,$9650.98,02/09/2020
37,4,$1731.93,08/30/2020
35,4,$3815.20,04/16/2021
38,5,$6098.33,11/26/2021
38,4,$3506.89,04/19/2020
33,5,$779.45,11/09/2020
34,4,$5049.90,02/05/2022
40,1,$5933.41,02/14/2022
41,1,$5830.89,03/09/2021
44,1,$6634.65,01/29/2021
43,4,$9135.57,10/18/2021
