customer_id,service_id,purchase_amount,purchase_date
18,3,$10608.36,3/10/2023
45,5,$9399.98,3/21/2023
56,4,$4378.23,8/27/2022
67,3,$8711.29,7/11/2022
76,2,$7003.74,3/20/2023
87,1,$4623.26,3/10/2023
38,3,$1467.16,4/27/2023
4,3,$7481.25,9/13/2022
29,3,$8334.44,1/9/2023
99,3,$5451.30,8/10/2022
16,3,$8418.50,5/31/2022
17,2,$11105.41,4/8/2023
14,5,$5675.08,8/22/2022
38,2,$5441.69,5/10/2022
58,2,$10795.92,9/5/2022
14,5,$11017.60,6/21/2022
86,2,$6476.72,8/27/2022
5,3,$5774.42,6/6/2023
86,3,$10167.64,4/14/2023
56,5,$3342.59,9/30/2022
50,1,$4274.03,3/5/2023
71,4,$5482.64,5/9/2022
28,5,$8564.73,7/2/2022
43,5,$2191.34,9/3/2022
51,2,$7955.15,1/28/2023
42,3,$10811.27,7/3/2023
22,2,$1071.27,10/8/2022
40,2,$1496.09,11/2/2022
56,1,$6557.60,7/25/2022
6,1,$1832.40,8/11/2022
5,1,$7567.07,5/2/2023
17,4,$6977.64,12/17/2022
45,2,$7793.60,5/13/2023
33,1,$2936.61,7/1/2022
67,1,$4709.03,6/17/2023
7,4,$2607.92,8/10/2022
28,3,$3607.43,5/10/2022
35,4,$3857.28,4/1/2023
78,5,$3840.93,9/9/2022
32,1,$6245.98,2/27/2023
50,4,$8971.32,5/13/2022
84,3,$9187.11,8/1/2022
92,4,$2722.50,5/25/2023
84,3,$5756.36,7/8/2022
30,4,$10391.84,8/27/2022
56,2,$3531.41,4/28/2023
54,3,$1698.76,6/5/2023
22,3,$3431.42,4/7/2022
99,3,$7356.96,8/5/2022
86,4,$6052.98,1/14/2023
52,1,$10711.81,5/18/2022
24,5,$9995.22,7/21/2022
81,4,$9347.90,6/8/2022
30,3,$3867.93,11/12/2022
95,2,$2925.74,7/10/2022
4,4,$8432.53,8/16/2022
83,2,$10928.44,7/12/2022
48,3,$10825.75,6/25/2023
98,5,$6756.85,6/29/2022
58,4,$3854.49,6/28/2023
90,4,$10855.93,2/2/2023
22,4,$6160.67,5/11/2023
36,2,$7316.51,10/26/2022
75,2,$4348.65,7/7/2022
100,4,$1194.19,1/26/2023
60,5,$4209.11,5/29/2022
78,3,$7376.37,10/17/2022
78,4,$1671.81,4/22/2022
60,3,$8560.24,11/29/2022
51,4,$9228.24,7/2/2023
43,5,$8230.92,9/25/2022
51,5,$7696.15,1/6/2023
59,2,$3619.60,3/27/2023
26,5,$11004.11,12/13/2022
81,4,$3410.30,7/5/2023
34,5,$7723.97,5/18/2022
77,2,$2769.62,9/17/2022
13,2,$7920.27,10/1/2022
36,4,$6507.94,4/18/2023
7,3,$9712.87,9/25/2022
94,5,$9938.36,4/10/2023
52,1,$10015.74,1/11/2023
99,2,$4618.91,6/30/2022
68,1,$9609.12,4/23/2022
66,4,$10974.55,2/1/2023
28,1,$8807.80,8/13/2022
80,1,$5344.36,6/17/2023
99,3,$4676.98,11/12/2022
11,2,$5579.61,2/5/2023
40,4,$9248.78,11/1/2022
83,4,$6324.11,8/10/2022
62,1,$5166.18,1/8/2023
26,3,$7143.50,2/27/2023
46,1,$1491.34,4/25/2022
9,4,$9611.34,8/18/2022
35,4,$10264.67,4/25/2023
93,3,$3440.37,3/17/2023
66,4,$5288.75,9/14/2022
55,3,$1224.20,2/24/2023
61,4,$9176.64,1/3/2023
8,2,$10526.21,3/20/2023
92,2,$3160.52,2/27/2023
90,2,$1112.34,12/1/2022
92,3,$1254.55,4/14/2023
48,1,$7189.80,4/4/2022
43,3,$2257.26,10/12/2022
85,2,$10225.24,2/26/2023
25,4,$3420.10,6/1/2023
100,5,$2690.01,11/13/2022
13,4,$5167.09,6/27/2022
33,4,$8343.57,6/22/2022
89,1,$4604.43,1/30/2023
21,5,$9529.69,8/3/2022
21,5,$2761.54,5/24/2023
76,5,$2741.71,5/1/2023
22,2,$9399.45,8/17/2022
37,1,$2649.28,10/6/2022
14,1,$1710.90,6/1/2023
59,5,$10632.89,5/28/2022
25,4,$8618.37,9/29/2022
17,2,$10042.82,5/10/2023
21,4,$10439.46,5/24/2023
66,5,$11057.72,1/24/2023
16,5,$7449.98,7/7/2023
65,3,$2302.37,7/6/2022
83,2,$8332.15,6/27/2023
46,5,$10660.06,12/8/2022
14,2,$8006.56,9/23/2022
52,4,$9099.59,12/10/2022
99,1,$2611.76,7/21/2022
74,5,$5222.13,7/17/2022
40,5,$8569.53,5/25/2022
56,2,$2724.73,5/2/2022
93,4,$5224.62,6/8/2022
85,4,$6285.26,7/10/2023
1,4,$2037.21,7/19/2022
75,4,$8913.14,11/13/2022
48,3,$3760.32,6/1/2022
6,2,$7549.13,6/17/2023
43,2,$4603.89,2/17/2023
36,5,$1997.50,1/22/2023
91,1,$4969.23,7/30/2022
74,1,$2930.54,11/1/2022
75,3,$2035.71,3/13/2023
34,4,$8889.87,11/21/2022
14,2,$5221.84,5/17/2022
83,3,$4754.61,2/27/2023
93,4,$7191.48,8/14/2022
36,2,$3680.17,9/20/2022
35,3,$10847.64,6/25/2023
91,5,$5870.30,7/27/2022
43,3,$5803.66,8/8/2022
22,3,$6569.99,7/9/2023
71,1,$2989.10,12/3/2022
66,4,$4639.55,11/14/2022
1,3,$8429.28,11/9/2022
53,2,$2861.15,5/13/2022
11,2,$2375.19,4/22/2023
68,5,$2818.13,1/6/2023
61,5,$2118.81,10/3/2022
68,2,$4680.55,12/19/2022
1,4,$4765.83,4/25/2023
92,4,$8216.17,6/29/2023
88,2,$5546.90,2/11/2023
70,5,$1322.53,5/5/2023
6,4,$4752.57,9/5/2022
50,4,$4419.32,10/16/2022
56,3,$1214.68,5/10/2022
32,2,$10692.91,1/25/2023
21,4,$4062.61,12/10/2022
17,3,$5014.01,3/9/2023
83,4,$2388.39,10/1/2022
1,3,$7189.76,4/3/2023
13,2,$10182.16,11/3/2022
41,5,$6986.49,9/5/2022
83,2,$5309.68,4/20/2022
28,5,$3626.63,7/16/2022
38,2,$9054.74,7/8/2022
20,4,$7096.01,6/1/2023
19,2,$6929.33,3/5/2023
90,5,$7725.47,11/27/2022
36,4,$5417.39,3/26/2023
16,5,$11029.47,2/19/2023
97,5,$6266.52,9/22/2022
44,3,$9869.70,4/18/2023
99,3,$6769.36,6/17/2022
2,1,$10290.40,4/12/2022
84,1,$9732.81,2/21/2023
24,2,$3604.94,6/4/2023
7,4,$3066.88,9/28/2022
30,4,$5960.90,6/21/2023
91,4,$2884.81,7/3/2022
40,3,$7668.06,7/8/2022
10,4,$9984.13,3/31/2023
100,2,$2894.71,4/11/2023
76,3,$4484.41,3/26/2023
46,4,$6415.97,4/12/2023
81,4,$6704.72,5/21/2023
46,3,$7905.76,1/30/2023
62,4,$7032.30,5/6/2023
42,4,$2180.31,7/14/2022
40,4,$8823.63,7/29/2022
4,2,$3732.17,4/6/2023
93,2,$3186.56,2/9/2023
83,2,$8905.44,3/13/2023
48,2,$10721.59,7/17/2022
25,1,$5037.96,7/12/2022
93,5,$7708.62,6/10/2022
70,1,$10073.37,10/22/2022
18,1,$4384.18,5/11/2023
26,2,$6379.34,2/9/2023
19,4,$10841.22,4/4/2022
61,1,$8671.44,2/1/2023
94,5,$2359.96,8/2/2022
63,4,$3429.21,10/4/2022
61,3,$3988.26,3/27/2023
38,1,$9792.71,5/1/2023
76,1,$1523.53,4/16/2022
77,5,$9171.63,12/11/2022
74,5,$8348.11,4/9/2023
49,5,$8526.56,4/16/2023
35,5,$1643.35,8/18/2022
16,5,$3367.32,12/17/2022
64,3,$7446.06,4/30/2022
46,5,$4579.39,10/19/2022
65,3,$1575.25,6/6/2022
97,5,$9954.21,8/25/2022
10,4,$9101.26,11/17/2022
77,5,$9741.84,5/10/2023
52,1,$1243.40,4/29/2023
77,3,$3816.34,4/8/2023
42,2,$10232.11,4/15/2023
60,2,$2388.00,1/14/2023
42,5,$5535.59,6/16/2022
50,4,$5633.96,3/15/2023
39,3,$5833.32,12/31/2022
58,4,$3091.47,5/18/2022
11,1,$9457.29,1/18/2023
64,5,$8361.72,10/31/2022
50,3,$1042.45,11/8/2022
52,1,$11017.13,1/27/2023
97,2,$4595.42,5/27/2022
11,4,$3257.24,5/28/2022
99,5,$3995.42,11/26/2022
66,2,$9712.14,1/23/2023
8,1,$4618.16,8/19/2022
64,4,$5577.72,10/9/2022
100,1,$1148.36,11/18/2022
27,3,$8666.37,4/18/2022
55,2,$8509.80,6/21/2022
73,4,$5124.92,7/4/2022
78,1,$10948.01,6/14/2023
39,3,$8725.94,3/21/2023
41,3,$5203.08,4/6/2023
74,1,$4138.82,4/20/2023
62,1,$5950.34,10/31/2022
93,5,$7621.47,7/1/2022
9,1,$2945.66,4/26/2022
34,1,$5563.01,1/4/2023
44,5,$6045.14,11/8/2022
24,2,$2786.04,6/21/2023
97,1,$7953.57,5/5/2022
11,1,$7430.08,4/20/2022
38,2,$2257.51,11/5/2022
26,1,$8353.21,2/12/2023
61,1,$6526.95,11/29/2022
8,5,$5125.90,3/10/2023
25,3,$1443.79,12/31/2022
99,3,$9726.41,5/2/2023
31,3,$8081.09,8/14/2022
96,3,$9915.34,5/5/2022
14,5,$5262.63,3/17/2023
77,2,$1401.21,11/12/2022
40,4,$4805.12,4/23/2023
7,4,$4006.55,10/17/2022
9,3,$5399.39,7/26/2022
51,4,$8710.83,5/30/2023
77,5,$10696.71,4/16/2022
44,4,$10316.78,8/2/2022
51,2,$2423.92,10/23/2022
17,4,$10650.44,1/4/2023
55,1,$2784.93,12/13/2022
7,5,$2694.33,3/2/2023
36,5,$7234.76,8/6/2022
69,3,$10834.40,4/2/2023
59,3,$6465.11,11/17/2022
8,2,$10716.91,7/12/2022
50,1,$5459.70,8/3/2022
47,5,$1997.38,7/7/2022
49,1,$1561.48,5/4/2023
30,3,$9752.91,1/7/2023
39,1,$5635.66,6/8/2022
41,4,$8150.94,5/8/2022
37,3,$10402.72,3/12/2023
72,4,$4381.36,4/24/2023
46,5,$3232.04,4/14/2022
38,2,$3663.92,10/19/2022
49,3,$9132.53,9/12/2022
35,1,$6206.95,8/21/2022
47,1,$3781.66,4/17/2023
2,1,$2313.63,8/20/2022
71,3,$1285.54,6/14/2022
83,3,$3146.51,3/30/2023
13,3,$3734.37,12/12/2022
5,3,$10644.71,6/6/2022
40,3,$10373.49,3/24/2023
90,4,$5974.25,3/13/2023
94,1,$3028.71,5/8/2022
100,4,$4330.72,12/12/2022
27,5,$5837.27,5/8/2023
72,3,$2254.68,2/11/2023
91,2,$1309.35,10/16/2022
95,3,$8360.33,4/21/2023
21,2,$4620.12,4/9/2022
69,4,$1933.33,12/9/2022
73,2,$7551.26,5/15/2023
27,4,$4558.01,3/19/2023
52,2,$2765.05,6/1/2022
80,3,$6865.25,12/7/2022
74,2,$8299.83,3/16/2023
8,4,$2059.27,11/9/2022
27,3,$8077.53,7/6/2023
89,1,$3768.13,4/15/2023
7,1,$6075.38,1/12/2023
3,4,$5279.50,11/2/2022
10,2,$5479.70,4/17/2022
60,3,$7380.97,6/6/2023
55,4,$4532.12,6/9/2022
33,4,$8315.29,6/18/2023
44,4,$8934.54,2/18/2023
92,3,$4308.42,6/10/2022
89,5,$6984.59,12/21/2022
86,5,$3430.33,9/3/2022
11,2,$4606.37,3/14/2023
37,3,$9590.94,7/12/2023
67,2,$5237.17,3/17/2023
40,2,$2453.28,7/2/2023
71,5,$3419.12,1/12/2023
9,4,$9441.41,6/18/2022
38,5,$5405.32,4/14/2023
65,3,$7285.27,7/1/2023
54,4,$6340.07,5/26/2023
35,3,$3478.99,12/3/2022
91,2,$6311.02,8/2/2022
1,3,$6729.87,5/10/2023
78,2,$6209.73,2/6/2023
85,2,$2623.51,4/4/2022
44,2,$2161.41,6/7/2022
63,5,$10600.44,8/17/2022
79,5,$6897.68,11/20/2022
69,5,$7273.99,3/18/2023
14,5,$3940.33,9/16/2022
25,3,$8684.56,4/26/2022
12,3,$6319.23,5/2/2023
90,5,$6489.95,6/6/2022
28,2,$7808.69,10/6/2022
95,5,$6900.84,5/4/2023
76,4,$10482.10,12/23/2022
65,2,$2880.57,6/10/2022
23,5,$4716.47,10/14/2022
13,5,$4467.59,12/25/2022
94,4,$3481.33,4/17/2022
19,3,$3930.89,10/19/2022
3,1,$6648.13,9/15/2022
15,4,$5049.85,10/22/2022
27,1,$1521.49,5/22/2022
38,3,$11038.26,1/20/2023
53,5,$5342.42,3/4/2023
41,2,$9347.80,8/18/2022
70,5,$10641.49,11/24/2022
17,3,$10129.41,4/26/2023
3,3,$7234.48,9/21/2022
7,5,$7733.87,4/30/2022
26,4,$6661.90,9/20/2022
72,1,$8412.35,8/28/2022
71,5,$2403.11,3/9/2023
59,1,$8306.75,4/2/2023
75,4,$1836.47,6/23/2023
61,1,$4512.29,2/11/2023
61,1,$3711.16,10/4/2022
71,5,$7344.17,2/14/2023
40,1,$3252.57,9/14/2022
79,4,$1618.25,11/22/2022
6,4,$6812.16,11/19/2022
19,3,$3741.18,8/9/2022
51,5,$8784.78,2/4/2023
64,2,$1361.75,10/13/2022
92,2,$1287.26,7/20/2022
23,2,$7271.84,5/11/2023
31,4,$7493.31,6/6/2022
70,2,$1242.21,1/21/2023
44,2,$7490.24,4/22/2022
55,5,$1873.20,4/5/2022
42,4,$3500.13,6/5/2023
16,3,$6407.17,5/16/2023
29,3,$3977.32,11/13/2022
24,3,$2036.50,7/31/2022
45,4,$7579.34,10/23/2022
85,2,$6568.94,7/11/2023
39,3,$10700.49,7/15/2022
80,2,$5158.64,10/5/2022
97,5,$5723.17,8/22/2022
58,3,$9660.13,4/4/2023
99,3,$3774.94,7/26/2022
8,1,$6579.42,6/23/2023
85,5,$7569.12,11/1/2022
23,5,$9767.47,3/17/2023
91,1,$10008.03,6/3/2023
10,1,$10575.32,5/5/2023
1,3,$9845.53,5/2/2022
25,1,$6892.13,7/6/2022
43,1,$4067.83,11/29/2022
39,4,$7816.75,6/18/2023
28,4,$8541.94,5/13/2022
33,5,$2735.15,5/18/2023
31,1,$8504.32,5/29/2022
100,1,$8540.20,4/6/2023
31,1,$3856.07,12/24/2022
83,3,$8478.34,4/29/2023
54,3,$7896.89,6/15/2023
8,2,$2326.25,9/23/2022
45,5,$9557.66,8/28/2022
53,1,$7429.65,11/10/2022
5,2,$5593.85,8/20/2022
89,2,$4957.04,12/29/2022
69,4,$10303.79,7/10/2023
63,3,$3391.32,4/25/2023
40,4,$6107.25,11/6/2022
100,5,$8559.41,7/15/2022
41,2,$5411.28,1/3/2023
11,5,$6009.12,9/24/2022
94,4,$10839.79,3/2/2023
29,5,$5002.01,5/19/2023
41,2,$11077.76,8/28/2022
63,4,$1320.75,5/23/2022
59,2,$5227.50,4/23/2023
72,2,$2310.80,3/19/2023
84,2,$2072.61,11/14/2022
91,3,$4729.64,6/6/2022
2,2,$5094.86,4/20/2022
98,3,$10988.03,2/7/2023
70,1,$3923.33,5/27/2023
9,2,$9164.45,7/7/2023
81,2,$3028.19,5/10/2023
31,4,$10744.84,6/1/2023
77,2,$9075.04,6/22/2023
80,5,$9041.27,6/14/2023
46,5,$6746.69,4/24/2023
83,2,$2109.78,4/13/2023
94,1,$2830.55,1/21/2023
38,5,$3618.51,12/6/2022
96,2,$5416.52,4/16/2023
61,3,$8421.52,10/6/2022
22,3,$1380.58,4/22/2022
85,3,$5866.26,3/22/2023
3,1,$9159.65,10/3/2022
84,2,$10330.77,3/23/2023
94,5,$10771.36,4/10/2023
85,1,$5949.78,4/6/2022
47,5,$9074.55,1/19/2023
51,2,$7341.62,6/29/2022
12,5,$7475.11,6/28/2023
79,5,$3302.37,5/14/2022
99,3,$6900.31,10/9/2022
72,4,$4186.65,6/9/2022
90,2,$9983.31,6/11/2023
6,5,$9927.16,3/16/2023
43,2,$10997.15,10/22/2022
25,2,$9491.64,11/9/2022
65,5,$3476.29,7/13/2022
60,2,$1479.75,10/6/2022
27,2,$9412.35,10/28/2022
79,5,$3894.33,3/29/2023
88,1,$6451.29,6/22/2023
80,3,$2262.98,1/23/2023
6,4,$10282.32,1/22/2023
39,3,$9969.97,10/16/2022
5,4,$3374.27,7/1/2022
53,3,$6579.62,5/1/2023
91,5,$3450.61,6/6/2023
53,3,$9501.78,4/27/2023
66,4,$9282.45,11/8/2022
61,3,$5804.02,2/22/2023
27,2,$6444.77,11/24/2022
50,1,$10580.08,6/3/2022
36,4,$6417.66,6/9/2022
4,1,$3569.65,6/19/2022
6,1,$3260.53,5/13/2023
34,1,$10817.72,7/23/2022
69,1,$7820.78,9/30/2022
29,3,$7250.30,5/21/2023
93,1,$1774.22,4/12/2022
64,4,$7241.99,5/13/2023
15,4,$3010.98,1/21/2023
86,4,$11081.41,10/28/2022
100,2,$9074.73,8/6/2022
51,5,$1572.29,5/9/2023
40,5,$4903.90,7/23/2022
61,5,$9014.32,1/16/2023
16,5,$6939.81,1/28/2023
5,4,$4392.87,4/16/2023
49,1,$5668.76,11/18/2022
38,2,$10612.38,6/23/2023
5,4,$7983.29,7/7/2023
94,3,$1708.95,10/3/2022
6,4,$5466.15,7/11/2023
37,4,$4627.69,1/2/2023
9,4,$3044.82,6/3/2023
93,1,$8276.32,10/30/2022
85,1,$10749.50,5/2/2022
75,5,$3383.64,5/26/2022
72,3,$9263.76,4/22/2023
76,1,$6540.37,8/24/2022
44,4,$8617.70,1/28/2023
60,1,$1039.68,7/1/2022
99,1,$4104.79,6/18/2023
94,3,$5002.48,6/16/2022
48,5,$8218.83,1/1/2023
15,5,$10782.38,9/27/2022
34,4,$6229.17,2/16/2023
9,4,$7415.00,6/26/2023
88,1,$8325.66,1/26/2023
89,5,$10375.12,12/20/2022
24,3,$2172.99,12/31/2022
80,5,$4384.40,5/27/2022
66,1,$5130.02,1/29/2023
9,1,$1995.67,9/18/2022
32,1,$2286.54,12/8/2022
82,5,$3820.55,11/7/2022
51,5,$10533.10,7/12/2023
75,1,$6492.44,1/21/2023
82,5,$2826.62,1/15/2023
76,2,$10268.08,8/16/2022
20,3,$2816.05,6/18/2022
43,2,$7216.68,3/18/2023
45,2,$5525.64,2/13/2023
61,5,$1265.21,6/8/2023
51,4,$6704.10,5/28/2023
14,1,$1275.47,12/31/2022
96,1,$3567.48,10/25/2022
40,1,$4213.36,6/6/2023
89,1,$7546.88,6/24/2022
31,4,$8171.88,2/16/2023
48,2,$3316.70,9/9/2022
31,4,$6451.31,6/12/2023
42,3,$3609.19,4/22/2023
4,1,$9955.08,5/10/2023
40,4,$9335.77,3/15/2023
29,5,$11056.42,3/9/2023
16,1,$7003.70,4/4/2023
7,4,$5570.58,10/31/2022
40,3,$9685.66,8/11/2022
30,3,$4283.57,9/23/2022
1,1,$2074.13,4/14/2023
2,5,$1029.04,9/4/2022
96,4,$3737.19,12/11/2022
15,5,$3988.75,11/25/2022
25,1,$7818.39,5/4/2022
10,5,$9550.75,3/6/2023
34,5,$4958.50,3/1/2023
17,1,$3749.46,7/29/2022
45,4,$4036.48,4/28/2023
37,3,$4773.40,3/15/2023
59,4,$2494.44,6/14/2023
77,5,$1997.32,10/8/2022
84,5,$1794.58,8/13/2022
22,3,$10018.58,6/5/2022
69,1,$10392.75,10/1/2022
35,5,$4494.23,4/20/2022
12,2,$3445.61,8/4/2022
53,1,$8100.44,8/6/2022
91,2,$4373.63,9/4/2022
10,5,$3151.52,5/16/2023
9,1,$5447.60,5/28/2022
74,5,$10731.44,9/6/2022
8,3,$7703.89,8/12/2022
66,3,$2232.68,4/10/2022
20,3,$8027.50,11/19/2022
65,4,$10894.70,6/8/2022
5,3,$3424.50,10/20/2022
32,1,$1781.07,10/8/2022
67,1,$3303.16,10/20/2022
63,2,$2941.49,2/28/2023
75,4,$4625.58,7/9/2023
14,3,$6360.49,9/15/2022
57,2,$8037.90,3/3/2023
4,2,$3119.34,11/10/2022
37,1,$1256.65,3/13/2023
43,2,$9327.54,5/19/2022
16,1,$4122.24,9/29/2022
59,5,$4576.25,9/3/2022
91,5,$6434.71,8/8/2022
86,5,$11007.88,10/15/2022
23,2,$1864.38,5/12/2023
67,5,$4502.69,7/11/2022
87,3,$5093.50,7/5/2023
3,4,$5687.60,7/11/2022
24,5,$8750.99,5/7/2022
76,3,$8219.37,11/9/2022
92,3,$7273.45,5/11/2022
22,2,$2805.35,6/3/2023
29,1,$1599.69,9/5/2022
19,4,$6480.15,1/12/2023
38,2,$4389.41,8/11/2022
14,2,$7555.12,6/11/2023
46,5,$9381.42,5/13/2022
53,5,$7285.43,9/19/2022
10,3,$5601.55,5/24/2023
81,1,$5489.09,3/9/2023
62,1,$8226.49,8/29/2022
41,2,$1520.85,5/1/2023
7,5,$7129.36,7/24/2022
84,3,$1139.71,9/18/2022
70,4,$4565.66,5/13/2022
30,1,$1133.33,5/2/2023
60,3,$7648.80,11/11/2022
38,2,$10040.83,9/10/2022
45,5,$6723.10,3/18/2023
5,3,$2184.57,12/31/2022
36,2,$10731.52,7/5/2022
53,1,$10966.85,3/2/2023
83,4,$2288.52,8/6/2022
42,3,$1761.92,7/12/2022
23,1,$6608.91,4/15/2022
84,3,$4511.67,9/1/2022
94,3,$4150.83,1/13/2023
74,3,$8003.22,8/6/2022
22,5,$4931.82,2/6/2023
22,2,$9374.54,4/29/2023
96,4,$1909.93,3/3/2023
8,1,$5533.81,7/25/2022
9,4,$9031.69,6/12/2023
35,5,$6120.71,1/18/2023
79,2,$10540.14,7/3/2023
8,3,$10203.92,4/13/2023
66,4,$2766.32,7/3/2022
26,3,$5265.74,12/22/2022
59,1,$3060.38,10/12/2022
33,4,$3240.55,8/10/2022
33,5,$3016.42,2/8/2023
66,1,$8463.47,1/3/2023
84,2,$5110.35,6/26/2023
46,3,$10300.24,11/2/2022
3,2,$1602.07,5/22/2022
70,5,$9820.82,11/5/2022
94,3,$10268.41,3/12/2023
19,4,$4966.64,6/11/2022
31,3,$10199.46,3/4/2023
30,2,$9198.30,3/18/2023
3,5,$5418.56,3/6/2023
61,2,$3985.24,9/22/2022
74,3,$7332.97,1/2/2023
69,4,$7194.34,6/28/2023
73,1,$1241.82,7/8/2022
32,2,$5452.85,5/4/2022
65,2,$4649.28,2/28/2023
66,5,$6855.50,6/30/2022
54,5,$8561.24,6/23/2023
12,3,$2927.62,9/10/2022
60,2,$7553.31,6/21/2022
5,5,$8690.43,2/5/2023
41,3,$6190.70,1/11/2023
45,2,$10695.21,6/13/2022
65,1,$4035.32,12/7/2022
46,1,$10580.19,7/12/2023
89,3,$9612.02,12/7/2022
75,5,$7501.98,12/13/2022
39,5,$8999.45,1/3/2023
79,3,$3551.29,9/19/2022
48,2,$9479.97,5/9/2023
28,2,$4368.60,7/24/2022
92,1,$5914.42,7/23/2022
47,5,$6244.04,2/11/2023
17,1,$6310.90,11/14/2022
75,3,$4002.82,7/17/2022
73,1,$5478.00,2/15/2023
13,4,$10277.94,4/7/2023
52,1,$5757.01,2/7/2023
37,4,$6627.83,4/4/2022
1,5,$4740.34,4/30/2022
23,3,$5252.40,9/20/2022
94,1,$4243.44,5/14/2023
21,1,$8043.21,7/24/2022
89,2,$10526.33,1/19/2023
11,1,$2906.54,5/14/2022
8,3,$1369.85,12/27/2022
82,1,$3100.54,10/12/2022
75,4,$1831.46,6/23/2023
1,3,$2390.94,2/27/2023
30,4,$7489.24,8/21/2022
94,4,$4970.88,12/18/2022
32,2,$3004.24,1/24/2023
3,4,$4290.55,6/20/2022
91,2,$11028.86,8/14/2022
88,5,$7687.03,3/8/2023
3,1,$8994.51,6/29/2022
17,5,$8030.64,3/26/2023
59,3,$9837.48,5/3/2022
95,2,$1930.69,4/29/2022
73,3,$10859.82,3/18/2023
100,1,$7261.04,4/6/2023
55,5,$8072.50,1/10/2023
13,4,$1557.73,5/25/2023
99,1,$2328.06,4/10/2022
31,5,$8942.04,4/4/2023
53,5,$8580.40,6/15/2022
85,2,$10366.08,9/28/2022
84,5,$6699.52,9/5/2022
53,3,$7359.02,6/2/2023
40,4,$1164.24,11/3/2022
41,2,$9564.27,3/30/2023
37,4,$9791.90,9/18/2022
9,2,$10459.78,4/6/2022
61,5,$1944.24,2/16/2023
36,4,$7290.77,5/1/2023
61,3,$7314.04,7/14/2022
32,1,$10881.28,5/9/2022
55,1,$2135.23,1/28/2023
59,3,$6732.48,12/5/2022
29,5,$10019.95,2/14/2023
9,3,$10168.82,10/12/2022
75,3,$4597.88,8/19/2022
50,4,$3625.18,5/16/2022
74,5,$1641.81,11/14/2022
46,5,$6059.83,9/12/2022
86,4,$9300.45,6/21/2022
30,4,$1986.37,7/29/2022
63,1,$6457.00,4/8/2022
26,4,$5530.62,1/21/2023
33,1,$9552.83,11/18/2022
13,2,$7846.76,3/5/2023
23,4,$8448.74,2/18/2023
33,2,$7658.23,7/12/2022
65,4,$1279.12,6/15/2023
48,4,$8183.00,5/22/2022
96,5,$8058.45,9/22/2022
1,1,$1319.71,10/27/2022
64,1,$8246.77,10/29/2022
13,3,$10290.68,3/26/2023
61,2,$6882.90,9/6/2022
91,2,$1727.84,3/5/2023
89,2,$4548.54,10/24/2022
93,2,$8877.71,4/10/2022
91,3,$10355.04,4/16/2022
28,1,$1950.97,8/10/2022
83,3,$8489.37,4/9/2023
43,4,$1270.51,5/30/2023
76,1,$8206.04,1/18/2023
99,3,$8052.93,5/25/2022
82,4,$4219.47,5/19/2022
90,4,$1509.26,10/25/2022
37,4,$8120.18,5/1/2022
40,5,$8975.84,7/5/2023
65,5,$2076.44,2/3/2023
